Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,100000,100000,4204,1,3,0.0420401465894574,0.04204,1.465894574267934e-07,1,24
F2,800000,800000,600,1,3,0.0005675444583398,0.00075,0.0001824555416601,1,3
F3,800000,800000,6779,1,3,0.0084742765321845,0.00847375,5.265321845766141e-07,2,3
F4,800000,800000,600,1,3,0.000130544919247,0.00075,0.0006194550807529,1,3
F5,50000,50000,1701,1,3,0.034018369932198,0.03402,1.6300678019123829e-06,1,48
F6,200000,200000,8307,1,3,0.0415372232437654,0.041535,2.22324376540628e-06,2,12
F7,400000,400000,1263,1,3,0.0031578933421522,0.0031575,3.933421522180243e-07,3,6
F8,800000,800000,9042,1,3,0.0113020628166236,0.0113025,4.371833763963662e-07,3,3
F9,100000,100000,5334,1,3,0.0533403042254666,0.05334,3.042254666518751e-07,1,24
F10,800000,800000,3667,1,3,0.0045843325256906,0.00458375,5.825256906817969e-07,5,3
F11,100000,100000,1565,1,3,0.0156494839130444,0.01565,5.160869555632941e-07,1,24
F12,800000,800000,6327,1,3,0.0079085895055086,0.00790875,1.6049449134449e-07,1,3
F13,400000,400000,7202,1,3,0.0180043751568642,0.018005,6.248431357394613e-07,5,6
F14,400000,400000,1516,1,3,0.0037894963356149,0.00379,5.036643850164085e-07,2,6
F15,400000,400000,2368,1,3,0.0059198458863836,0.00592,1.54113616387605e-07,4,6
F16,100000,100000,1949,1,3,0.0194895526386286,0.01949,4.473613713848468e-07,2,24
F17,200000,200000,6419,1,3,0.032093012598738,0.032095,1.987401261907551e-06,2,12
F18,800000,800000,2889,1,3,0.0036111934114119,0.00361125,5.658858808280098e-08,5,3
F19,400000,400000,7929,1,3,0.0198235176670403,0.0198225,1.0176670403802546e-06,5,6
F20,400000,400000,6450,1,3,0.0161255176438798,0.016125,5.176438798160099e-07,2,6
F21,400000,400000,8260,1,3,0.020650538954153,0.02065,5.389541530287367e-07,1,6
F22,800000,800000,600,1,3,0.00049102242238,0.00075,0.0002589775776199,4,3
F23,400000,400000,3379,1,3,0.0084478602338526,0.0084475,3.602338526330351e-07,3,6
F24,400000,400000,8705,1,3,0.0217618463277811,0.0217625,6.536722188914268e-07,6,6
F25,200000,200000,6605,1,3,0.0330258331216264,0.033025,8.331216264367836e-07,3,12
F26,50000,50000,1713,1,3,0.0342607926831202,0.03426,7.926831202126339e-07,2,48
F27,800000,800000,600,1,3,0.0006933314779643,0.00075,5.6668522035646e-05,1,3
F28,400000,400000,10587,1,3,0.0264681455961848,0.0264675,6.455961848762792e-07,2,6
F29,800000,800000,1900,1,3,0.0023749293079906,0.002375,7.069200939685202e-08,7,3
F30,200000,200000,4869,1,3,0.0243461236755528,0.024345,1.1236755528901132e-06,4,12
F31,200000,200000,3094,1,3,0.0154701275293757,0.01547,1.275293757662527e-07,6,12
F32,400000,400000,7398,1,3,0.0184947525585227,0.018495,2.474414772697664e-07,3,6
F33,200000,200000,7945,1,3,0.039724127144302,0.039725,8.728556979906155e-07,1,12
F34,100000,100000,734,1,3,0.0073398649599557,0.00734,1.350400442448954e-07,6,24
F35,400000,400000,7444,1,3,0.018609280901159,0.01861,7.190988409594423e-07,1,6
F36,400000,400000,8043,1,3,0.0201072720507399,0.0201075,2.2794926002323026e-07,3,6
F37,400000,400000,7848,1,3,0.0196193330938448,0.01962,6.669061551889399e-07,4,6
F38,800000,800000,1263,1,3,0.0015782203060101,0.00157875,5.296939898471239e-07,2,3
F39,400000,400000,7753,1,3,0.0193825437881886,0.0193825,4.3788188654886324e-08,6,6
F40,800000,800000,4863,1,3,0.006078340133445,0.00607875,4.09866554951753e-07,7,3
F41,50000,50000,3937,1,3,0.0787394411910641,0.07874,5.588089358327109e-07,1,48
F42,400000,400000,11059,1,3,0.0276473128250829,0.0276475,1.871749170864745e-07,3,6
F43,400000,400000,11819,1,3,0.0295478516053813,0.0295475,3.516053813622244e-07,1,6
F44,400000,400000,6469,1,3,0.0161731953334696,0.0161725,6.953334696843672e-07,4,6
F45,400000,400000,6067,1,3,0.015166750236472,0.0151675,7.49763527915781e-07,5,6
F46,800000,800000,2929,1,3,0.0036610584041078,0.00366125,1.9159589211220979e-07,6,3
F47,400000,400000,3594,1,3,0.0089853712503766,0.008985,3.7125037662816274e-07,4,6
F48,400000,400000,4090,1,3,0.0102251691372332,0.010225,1.6913723323123966e-07,7,6
