Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,400000,400000,8590,1,3,0.0214749803297324,0.021475,1.9670267505100814e-08,3,6
F2,400000,400000,4229,1,3,0.0105727982304232,0.0105725,2.9823042323011417e-07,6,6
F3,200000,200000,6690,1,3,0.0334519971200651,0.03345,1.9971200651905385e-06,2,12
F4,100000,100000,3135,1,3,0.0313484458202893,0.03135,1.5541797106083388e-06,1,24
F5,800000,800000,4925,1,3,0.0061568677759125,0.00615625,6.177759125109566e-07,6,3
F6,400000,400000,10915,1,3,0.0272876020773676,0.0272875,1.0207736769046739e-07,3,6
F7,200000,200000,3191,1,3,0.0159547272463097,0.015955,2.7275369024817864e-07,5,12
F8,400000,400000,10271,1,3,0.0256781255641589,0.0256775,6.255641589389405e-07,2,6
F9,100000,100000,1792,1,3,0.0179200162190201,0.01792,1.621902017551191e-08,1,24
F10,100000,100000,4763,1,3,0.0476322074812428,0.04763,2.2074812428621304e-06,1,24
F11,400000,400000,1443,1,3,0.0036072123550556,0.0036075,2.876449443221969e-07,2,6
F12,200000,200000,3983,1,3,0.0199147284835582,0.019915,2.715164417570193e-07,4,12
F13,400000,400000,11815,1,3,0.0295381477263015,0.0295375,6.477263015877699e-07,5,6
F14,400000,400000,7509,1,3,0.0187714297277177,0.0187725,1.0702722822754362e-06,2,6
F15,800000,800000,765,1,3,0.0009562565639993,0.00095625,6.563999335935412e-09,4,3
F16,200000,200000,2067,1,3,0.0103348363330739,0.010335,1.636669260292323e-07,5,12
F17,800000,800000,1512,1,3,0.0018894618948598,0.00189,5.38105140165902e-07,3,3
F18,800000,800000,600,1,3,0.0004627572107719,0.00075,0.000287242789228,2,3
F19,100000,100000,764,1,3,0.0076405260463939,0.00764,5.260463939804963e-07,2,24
F20,400000,400000,4669,1,3,0.0116725573332142,0.0116725,5.7333214261226506e-08,3,6
F21,800000,800000,2585,1,3,0.0032315179806903,0.00323125,2.679806903236291e-07,3,3
F22,400000,400000,6236,1,3,0.0155900911744558,0.01559,9.11744558670935e-08,3,6
F23,800000,800000,600,1,3,0.0003572357297299,0.00075,0.00039276427027,7,3
F24,400000,400000,9005,1,3,0.0225115080268775,0.0225125,9.91973122432127e-07,5,6
F25,800000,800000,8059,1,3,0.0100735015040543,0.01007375,2.484959456053315e-07,1,3
F26,800000,800000,7181,1,3,0.008975967859124,0.00897625,2.821408759765693e-07,3,3
F27,800000,800000,3012,1,3,0.0037648939486272,0.003765,1.0605137272089865e-07,4,3
F28,100000,100000,6942,1,3,0.0694200906351287,0.06942,9.063512872165005e-08,5,24
F29,200000,200000,10754,1,3,0.0537705244596558,0.05377,5.244596558012793e-07,1,12
F30,200000,200000,2450,1,3,0.0122506047538101,0.01225,6.047538101232319e-07,5,12
F31,200000,200000,2972,1,3,0.01486020123575,0.01486,2.012357500479761e-07,2,12
F32,200000,200000,9683,1,3,0.0484156625608398,0.048415,6.625608398452831e-07,5,12
F33,800000,800000,3942,1,3,0.0049278814349995,0.0049275,3.814349995041183e-07,5,3
F34,400000,400000,6042,1,3,0.0151044875374598,0.015105,5.124625401461969e-07,4,6
F35,50000,50000,1276,1,3,0.0255204575983785,0.02552,4.5759837856429453e-07,1,48
F36,800000,800000,11514,1,3,0.0143926546277328,0.0143925,1.546277328973861e-07,6,3
F37,800000,800000,6560,1,3,0.0081994816971966,0.0082,5.183028033584752e-07,4,3
F38,800000,800000,4837,1,3,0.0060461344123247,0.00604625,1.1558767528969258e-07,6,3
F39,800000,800000,2127,1,3,0.0026585155828502,0.00265875,2.344171497041005e-07,1,3
F40,800000,800000,9795,1,3,0.0122442853481652,0.01224375,5.353481652408537e-07,4,3
F41,50000,50000,3164,1,3,0.063282041929771,0.06328,2.041929771018358e-06,5,48
F42,200000,200000,7144,1,3,0.0357192346357642,0.03572,7.653642357940971e-07,5,12
F43,800000,800000,11439,1,3,0.0142989628378007,0.01429875,2.1283780072232922e-07,1,3
F44,800000,800000,4148,1,3,0.0051846768280379,0.005185,3.231719620574308e-07,7,3
F45,800000,800000,600,1,3,0.0002301054625286,0.00075,0.0005198945374713,2,3
F46,50000,50000,1702,1,3,0.034039354714469,0.03404,6.452855309535543e-07,3,48
F47,800000,800000,9102,1,3,0.0113773727297109,0.0113775,1.272702890905281e-07,2,3
F48,400000,400000,702,1,3,0.0017551195316003,0.001755,1.1953160039936478e-07,1,6
