Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,400000,400000,3633,1,3,0.00908359654534796,0.0090825,,5
F2,50000,50000,3000,1,3,0.0599996620811849,0.06,,4
F3,50000,50000,7035,1,3,0.14069955754458718,0.1407,,7
F4,100000,100000,8439,1,3,0.0843882266492666,0.08439,,7
F5,100000,100000,10595,1,3,0.10594541986793327,0.10595,,3
F6,50000,50000,5037,1,3,0.10074105809697331,0.10074,,6
F7,400000,400000,5689,1,3,0.01422142045162289,0.0142225,,1
F8,200000,200000,2367,1,3,0.011834230910129362,0.011835,,1
F9,50000,50000,4023,1,3,0.08046191494740307,0.08046,,3
F10,50000,50000,6366,1,3,0.12731398793292908,0.12732,,2
F11,100000,100000,8671,1,3,0.08671292455586732,0.08671,,4
F12,50000,50000,11329,1,3,0.22658910052983425,0.22658,,5
F13,100000,100000,6462,1,3,0.0646201018075165,0.06462,,6
F14,100000,100000,6342,1,3,0.06341783404146199,0.06342,,2
F15,400000,400000,1577,1,3,0.00394247655920597,0.0039425,,1
F16,400000,400000,8011,1,3,0.020028487478736298,0.0200275,,5
