Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,100000,100000,6003,1,3,0.06003338798522051,0.06003,,4
F2,400000,400000,8523,1,3,0.021306327668784375,0.0213075,,5
F3,50000,50000,11703,1,3,0.23406036419611898,0.23406,,6
F4,400000,400000,10622,1,3,0.026555051970887256,0.026555,,5
F5,400000,400000,2415,1,3,0.006037488394437296,0.0060375,,6
F6,200000,200000,2713,1,3,0.013566226543650695,0.013565,,2
F7,100000,100000,9517,1,3,0.09517038385280518,0.09517,,7
F8,200000,200000,9146,1,3,0.0457309300205237,0.04573,,2
F9,400000,400000,10599,1,3,0.026498641700788195,0.0264975,,3
F10,100000,100000,11099,1,3,0.11098647652397275,0.11099,,1
F11,50000,50000,5478,1,3,0.10956427454071638,0.10956,,2
F12,100000,100000,10455,1,3,0.10454701902516761,0.10455,,1
F13,100000,100000,1634,1,3,0.01633932372466257,0.01634,,3
F14,400000,400000,1182,1,3,0.0029554456246543015,0.002955,,1
F15,400000,400000,8557,1,3,0.021392524333916488,0.0213925,,6
F16,50000,50000,5263,1,3,0.10525613389369372,0.10526,,5
