Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,400000,400000,4551,1,3,0.011377505398368903,0.0113775,,4
F2,100000,100000,2736,1,3,0.02736105002192013,0.02736,,7
F3,50000,50000,4338,1,3,0.08675621988065096,0.08676,,4
F4,400000,400000,6555,1,3,0.016387751476232837,0.0163875,,6
F5,100000,100000,11405,1,3,0.11404895031186058,0.11405,,6
F6,100000,100000,7853,1,3,0.07852889081538084,0.07853,,2
F7,400000,400000,7245,1,3,0.018111722669784558,0.0181125,,7
F8,50000,50000,9414,1,3,0.1882742761821053,0.18828,,4
F9,50000,50000,8081,1,3,0.16162160119097796,0.16162,,2
F10,400000,400000,4605,1,3,0.011513035041595066,0.0115125,,2
F11,100000,100000,6864,1,3,0.06863790602396702,0.06864,,5
F12,400000,400000,10181,1,3,0.025453689417374692,0.0254525,,2
F13,50000,50000,6291,1,3,0.12582824210880805,0.12582,,4
F14,200000,200000,1089,1,3,0.005445272323033809,0.005445,,1
F15,200000,200000,7262,1,3,0.03631188648934976,0.03631,,6
F16,400000,400000,9737,1,3,0.024342000648589556,0.0243425,,4
