Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,100000,100000,11075,1,3,0.11075473303003125,0.11075,,2
F2,50000,50000,2853,1,3,0.05706028373927308,0.05706,,1
F3,400000,400000,10860,1,3,0.0271492739770286,0.02715,,5
F4,200000,200000,1455,1,3,0.007276035605471076,0.007275,,7
F5,100000,100000,8213,1,3,0.08213160181098023,0.08213,,4
F6,400000,400000,2938,1,3,0.007344890608364407,0.007345,,6
F7,400000,400000,2301,1,3,0.005753595074570739,0.0057525,,6
F8,200000,200000,11286,1,3,0.05642841026615497,0.05643,,4
F9,200000,200000,10539,1,3,0.052695972732552776,0.052695,,2
F10,100000,100000,7223,1,3,0.07223274339060815,0.07223,,2
F11,100000,100000,8105,1,3,0.08105214650908749,0.08105,,5
F12,100000,100000,6709,1,3,0.06708876083258603,0.06709,,4
F13,50000,50000,7592,1,3,0.1518331620441241,0.15184,,4
F14,400000,400000,621,1,3,0.001552975991574973,0.0015525,,7
F15,50000,50000,6367,1,3,0.1273390914278269,0.12734,,4
F16,100000,100000,9231,1,3,0.09230632295976525,0.09231,,5
