Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,400000,400000,600,1,3,0.0002669496403709948,0.0015,,2
F2,400000,400000,1063,1,3,0.002658240473051021,0.0026575,,3
F3,400000,400000,713,1,3,0.0017832618372239373,0.0017825,,7
F4,400000,400000,2347,1,3,0.005867383992431308,0.0058675,,7
F5,400000,400000,1669,1,3,0.004172165621366908,0.0041725,,4
F6,400000,400000,3532,1,3,0.008829126102532447,0.00883,,5
F7,200000,200000,1064,1,3,0.005319354660005771,0.00532,,1
F8,200000,200000,6034,1,3,0.030167763821162097,0.03017,,4
F9,400000,400000,600,1,3,0.0013439124820848747,0.0015,,3
F10,400000,400000,869,1,3,0.0021735959944677585,0.0021725,,6
F11,400000,400000,812,1,3,0.002031046550978799,0.00203,,2
F12,400000,400000,6561,1,3,0.016402362595591635,0.0164025,,7
F13,400000,400000,807,1,3,0.002017341859257671,0.0020175,,1
F14,400000,400000,9385,1,3,0.02346145996792831,0.0234625,,4
F15,400000,400000,600,1,3,0.0014924590159776652,0.0015,,7
F16,400000,400000,2359,1,3,0.005898593990348144,0.0058975,,3
F17,400000,400000,1759,1,3,0.004396757652524064,0.0043975,,3
F18,200000,200000,640,1,3,0.0032006199239315025,0.0032,,7
F19,400000,400000,600,1,3,0.0010463540322073195,0.0015,,4
F20,400000,400000,1089,1,3,0.0027220407425849746,0.0027225,,1
F21,400000,400000,8558,1,3,0.02139610868113445,0.021395,,4
F22,400000,400000,802,1,3,0.0020052811863812137,0.002005,,5
F23,400000,400000,7195,1,3,0.017987372783075883,0.0179875,,4
F24,400000,400000,1079,1,3,0.0026965664772243825,0.0026975,,5
F25,400000,400000,721,1,3,0.0018027855560942552,0.0018025,,3
F26,400000,400000,7581,1,3,0.018952684525230468,0.0189525,,1
F27,400000,400000,8659,1,3,0.021647898242836444,0.0216475,,1
F28,400000,400000,600,1,3,0.0009157545304807335,0.0015,,1
F29,200000,200000,7265,1,3,0.036324560738306394,0.036325,,1
F30,400000,400000,1005,1,3,0.0025113521203611044,0.0025125,,4
F31,400000,400000,3983,1,3,0.009957807830653448,0.0099575,,1
F32,400000,400000,5759,1,3,0.014397458680834196,0.0143975,,5
F33,400000,400000,600,1,3,0.0008707740857814283,0.0015,,5
F34,400000,400000,5039,1,3,0.01259815668174441,0.0125975,,3
F35,400000,400000,9411,1,3,0.02352718495724518,0.0235275,,1
F36,400000,400000,3563,1,3,0.00890796030285805,0.0089075,,7
F37,200000,200000,773,1,3,0.0038648445743666993,0.003865,,6
F38,400000,400000,808,1,3,0.0020204864467212313,0.00202,,4
F39,400000,400000,8507,1,3,0.021266984501957686,0.0212675,,1
F40,400000,400000,1927,1,3,0.004816270663327904,0.0048175,,5
F41,400000,400000,2817,1,3,0.007041717597929903,0.0070425,,1
F42,400000,400000,6667,1,3,0.01666794485013244,0.0166675,,1
F43,400000,400000,9445,1,3,0.023612266028508813,0.0236125,,4
F44,400000,400000,686,1,3,0.0017150211281120528,0.001715,,6
F45,400000,400000,1516,1,3,0.003790616302458222,0.00379,,2
F46,400000,400000,8317,1,3,0.02079285696237753,0.0207925,,4
F47,400000,400000,2476,1,3,0.0061904598806356275,0.00619,,4
F48,400000,400000,5194,1,3,0.012985239183044063,0.012985,,4
