Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,200000,200000,3388,1,3,0.016939293144441425,0.01694,,4
F2,100000,100000,3051,1,3,0.030509082268838306,0.03051,,1
F3,400000,400000,9906,1,3,0.024765002435598427,0.024765,,3
F4,200000,200000,1935,1,3,0.009675056614770416,0.009675,,6
F5,400000,400000,8193,1,3,0.020481920552131716,0.0204825,,6
F6,400000,400000,11499,1,3,0.028747835179416037,0.0287475,,3
F7,400000,400000,600,1,3,0.0008010755492054988,0.0015,,2
F8,400000,400000,4217,1,3,0.010542172467431388,0.0105425,,3
F9,400000,400000,600,1,3,0.0013896112181026599,0.0015,,1
F10,200000,200000,769,1,3,0.0038454343607050023,0.003845,,7
F11,400000,400000,891,1,3,0.0022286748033950032,0.0022275,,7
F12,200000,200000,1281,1,3,0.006405639569559418,0.006405,,4
F13,400000,400000,1551,1,3,0.003876717189990997,0.0038775,,5
F14,200000,200000,1388,1,3,0.006939273267219603,0.00694,,5
F15,400000,400000,3395,1,3,0.008487203625817508,0.0084875,,3
F16,400000,400000,1340,1,3,0.00334956667342734,0.00335,,6
F17,50000,50000,1668,1,3,0.033360988067470454,0.03336,,1
F18,200000,200000,5529,1,3,0.027645697087231302,0.027645,,1
F19,200000,200000,11313,1,3,0.05656708869833882,0.056565,,4
F20,400000,400000,4401,1,3,0.011002354117219448,0.0110025,,6
F21,400000,400000,4736,1,3,0.011839907129686855,0.01184,,1
F22,200000,200000,3471,1,3,0.01735467598795759,0.017355,,1
F23,400000,400000,600,1,3,0.0005256038935129714,0.0015,,2
F24,400000,400000,3653,1,3,0.009131323837242578,0.0091325,,1
F25,200000,200000,3112,1,3,0.015559814094980529,0.01556,,3
F26,100000,100000,2097,1,3,0.02097018265020939,0.02097,,1
F27,200000,200000,1497,1,3,0.007486100499393578,0.007485,,7
F28,400000,400000,4279,1,3,0.010696698433803054,0.0106975,,1
F29,200000,200000,606,1,3,0.0030304057971858034,0.00303,,3
F30,400000,400000,7713,1,3,0.019281548037715646,0.0192825,,4
F31,400000,400000,7255,1,3,0.01813642618309988,0.0181375,,1
F32,400000,400000,1788,1,3,0.0044701886719997475,0.00447,,1
F33,200000,200000,1288,1,3,0.0064394805874525285,0.00644,,6
F34,400000,400000,4431,1,3,0.011077438051644906,0.0110775,,4
F35,200000,200000,6115,1,3,0.030576267627131337,0.030575,,4
F36,400000,400000,600,1,3,0.0014153652162463004,0.0015,,1
F37,400000,400000,1209,1,3,0.0030215983827005244,0.0030225,,6
F38,100000,100000,938,1,3,0.00938055098901977,0.00938,,4
F39,100000,100000,1078,1,3,0.010780972045937226,0.01078,,4
F40,400000,400000,1130,1,3,0.0028242651013000025,0.002825,,3
F41,400000,400000,7228,1,3,0.01807091717188962,0.01807,,6
F42,400000,400000,600,1,3,7.212424080281499e-05,0.0015,,7
F43,400000,400000,6215,1,3,0.015538143718943534,0.0155375,,6
F44,400000,400000,1098,1,3,0.0027442153512542977,0.002745,,5
F45,400000,400000,7833,1,3,0.01958225448963831,0.0195825,,3
F46,400000,400000,11227,1,3,0.028067304070863622,0.0280675,,4
F47,400000,400000,5727,1,3,0.014318004695774534,0.0143175,,3
F48,400000,400000,9335,1,3,0.02333825503740229,0.0233375,,4
