Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,400000,400000,4179,1,3,0.0104483051022965,0.0104475,8.051022965509941e-07,6,3
F2,200000,200000,9786,1,3,0.0489302406234601,0.04893,2.4062346018483005e-07,3,6
F3,400000,400000,3203,1,3,0.0080071547828658,0.0080075,3.4521713415669453e-07,2,3
F4,400000,400000,2402,1,3,0.0060053903632725,0.006005,3.903632725225925e-07,4,3
F5,400000,400000,2019,1,3,0.0050468619944176,0.0050475,6.380055823825004e-07,1,3
F6,400000,400000,600,1,3,0.0004209576217512,0.0015,0.0010790423782487,7,3
F7,400000,400000,1513,1,3,0.0037824513230193,0.0037825,4.867698064634288e-08,4,3
F8,400000,400000,652,1,3,0.0016292809121013,0.00163,7.190878986503176e-07,6,3
F9,200000,200000,768,1,3,0.0038389400970582,0.00384,1.0599029417923851e-06,7,6
F10,400000,400000,2550,1,3,0.0063739156404714,0.006375,1.0843595285936827e-06,3,3
F11,400000,400000,1050,1,3,0.0026239397895876,0.002625,1.0602104123630903e-06,5,3
F12,400000,400000,6409,1,3,0.0160219949609733,0.0160225,5.050390266582439e-07,5,3
F13,200000,200000,8253,1,3,0.0412660546610957,0.041265,1.0546610957826164e-06,2,6
F14,200000,200000,8039,1,3,0.0401957921993034,0.040195,7.921993034690211e-07,6,6
F15,400000,400000,5870,1,3,0.0146760482914978,0.014675,1.048291497822429e-06,4,3
F16,200000,200000,1085,1,3,0.0054248636223426,0.005425,1.3637765737626456e-07,5,6
F17,400000,400000,9975,1,3,0.0249372960693583,0.0249375,2.0393064165125097e-07,3,3
F18,400000,400000,3273,1,3,0.008182028638674,0.0081825,4.713613259901134e-07,2,3
F19,400000,400000,11438,1,3,0.0285942418757932,0.028595,7.581242067074279e-07,7,3
F20,400000,400000,3979,1,3,0.0099474031414558,0.0099475,9.685854418690909e-08,4,3
F21,400000,400000,3919,1,3,0.0097980983719248,0.0097975,5.983719248009445e-07,3,3
F22,400000,400000,4231,1,3,0.0105778775319816,0.0105775,3.775319816941292e-07,5,3
F23,400000,400000,1110,1,3,0.0027753385400106,0.002775,3.385400106632568e-07,2,3
F24,400000,400000,1071,1,3,0.0026768764053861,0.0026775,6.235946138364104e-07,1,3
F25,400000,400000,1047,1,3,0.0026186025548904,0.0026175,1.1025548904922827e-06,3,3
F26,400000,400000,3526,1,3,0.0088141502168744,0.008815,8.497831255165067e-07,7,3
F27,400000,400000,3223,1,3,0.008057233027677,0.0080575,2.669723229761084e-07,5,3
F28,100000,100000,4516,1,3,0.0451612893174636,0.04516,1.2893174636055549e-06,4,12
F29,400000,400000,967,1,3,0.002417814326852,0.0024175,3.143268520080893e-07,2,3
F30,400000,400000,11525,1,3,0.0288123823311284,0.0288125,1.1766887157357853e-07,4,3
F31,400000,400000,765,1,3,0.0019136120488996,0.0019125,1.112048899615638e-06,4,3
F32,400000,400000,2802,1,3,0.0070044228035559,0.007005,5.771964440457952e-07,7,3
F33,400000,400000,5703,1,3,0.0142577508485136,0.0142575,2.508485136623606e-07,3,3
F34,400000,400000,11524,1,3,0.028810718915305,0.02881,7.189153050680963e-07,6,3
F35,400000,400000,5787,1,3,0.0144683118327932,0.0144675,8.118327932352815e-07,7,3
F36,200000,200000,2990,1,3,0.014948822342537,0.01495,1.1776574629727282e-06,6,6
F37,400000,400000,8814,1,3,0.0220341597235362,0.022035,8.402764637704951e-07,2,3
F38,200000,200000,7203,1,3,0.036016578516368,0.036015,1.5785163680268055e-06,2,6
F39,400000,400000,10103,1,3,0.0252585140779415,0.0252575,1.014077941525332e-06,4,3
F40,400000,400000,1279,1,3,0.0031964719475628,0.0031975,1.0280524371320337e-06,6,3
F41,200000,200000,647,1,3,0.0032349347442908,0.003235,6.525570918174128e-08,3,6
F42,200000,200000,8173,1,3,0.0408651637570763,0.040865,1.6375707632965145e-07,3,6
F43,200000,200000,7951,1,3,0.0397550733335354,0.039755,7.333353542471334e-08,7,6
F44,200000,200000,6303,1,3,0.031515361161516,0.031515,3.611615159992976e-07,3,6
F45,100000,100000,4443,1,3,0.044430219582071,0.04443,2.1958207103989213e-07,4,12
F46,400000,400000,5574,1,3,0.0139341932404884,0.013935,8.067595115880677e-07,2,3
F47,200000,200000,1397,1,3,0.0069850601073399,0.006985,6.010733996468509e-08,6,6
F48,200000,200000,10647,1,3,0.0532360217327496,0.053235,1.0217327496633843e-06,4,6
