Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,400000,400000,1700,1,3,0.0042492152475265,0.00425,7.847524734726219e-07,2,3
F2,400000,400000,5836,1,3,0.0145908904127023,0.01459,8.904127023392355e-07,2,3
F3,200000,200000,10761,1,3,0.0538029781028036,0.053805,2.021897196342881e-06,2,6
F4,200000,200000,3879,1,3,0.0193937815535445,0.019395,1.2184464554566845e-06,4,6
F5,200000,200000,4166,1,3,0.0208291622626255,0.02083,8.377373744566929e-07,1,6
F6,400000,400000,9989,1,3,0.0249716701977681,0.0249725,8.298022318650733e-07,2,3
F7,400000,400000,3923,1,3,0.0098063461423557,0.0098075,1.1538576442406134e-06,4,3
F8,400000,400000,6985,1,3,0.0174628129777469,0.0174625,3.129777469898509e-07,6,3
F9,400000,400000,2597,1,3,0.006493272433609,0.0064925,7.724336090874501e-07,3,3
F10,400000,400000,6801,1,3,0.0170036785177756,0.0170025,1.1785177756219734e-06,7,3
F11,200000,200000,5695,1,3,0.0284749839809299,0.028475,1.6019070042672112e-08,2,6
F12,200000,200000,6487,1,3,0.0324365438581206,0.032435,1.5438581206714264e-06,2,6
F13,400000,400000,600,1,3,0.0009929480664222,0.0015,0.0005070519335777,5,3
F14,400000,400000,646,1,3,0.0016150472815836,0.001615,4.7281583681483066e-08,7,3
F15,200000,200000,5005,1,3,0.02502380765218,0.025025,1.1923478199574178e-06,1,6
F16,400000,400000,6493,1,3,0.0162323056977744,0.0162325,1.9430222554864265e-07,4,3
F17,400000,400000,5207,1,3,0.0130177591408607,0.0130175,2.591408607855589e-07,6,3
F18,400000,400000,1973,1,3,0.0049323070224425,0.0049325,1.9297755748329959e-07,5,3
F19,400000,400000,4599,1,3,0.0114963396641388,0.0114975,1.1603358611236847e-06,2,3
F20,400000,400000,4024,1,3,0.010060113636401,0.01006,1.1363640102513008e-07,6,3
F21,200000,200000,1281,1,3,0.0064045928818494,0.006405,4.07118150531037e-07,3,6
F22,400000,400000,2393,1,3,0.0059815033710691,0.0059825,9.966289308254578e-07,1,3
F23,200000,200000,5704,1,3,0.0285200400674052,0.02852,4.00674052720984e-08,1,6
F24,400000,400000,600,1,3,0.0012024316342158,0.0015,0.0002975683657841,4,3
F25,400000,400000,11317,1,3,0.0282919006592711,0.0282925,5.993407288275299e-07,1,3
F26,400000,400000,8214,1,3,0.0205358631747999,0.020535,8.631747999386652e-07,2,3
F27,400000,400000,2089,1,3,0.0052237377381639,0.0052225,1.2377381639252366e-06,7,3
F28,400000,400000,5799,1,3,0.0144972193142806,0.0144975,2.806857193927981e-07,1,3
F29,400000,400000,673,1,3,0.0016834105354984,0.0016825,9.105354984752234e-07,6,3
F30,400000,400000,6993,1,3,0.0174829218506819,0.0174825,4.218506819524126e-07,3,3
F31,400000,400000,7575,1,3,0.0189371003226304,0.0189375,3.996773695370826e-07,1,3
F32,200000,200000,649,1,3,0.0032439100577751,0.003245,1.089942224865529e-06,3,6
F33,400000,400000,9651,1,3,0.0241263376588383,0.0241275,1.1623411616847046e-06,4,3
F34,400000,400000,1718,1,3,0.0042958821927924,0.004295,8.821927924770878e-07,6,3
F35,400000,400000,9314,1,3,0.0232847967928692,0.023285,2.0320713073340718e-07,3,3
F36,200000,200000,5558,1,3,0.0277908328085024,0.02779,8.328085024204845e-07,2,6
F37,400000,400000,5623,1,3,0.0140568847366775,0.0140575,6.15263322484294e-07,3,3
F38,100000,100000,2936,1,3,0.0293593018691809,0.02936,6.981308190191771e-07,1,12
F39,100000,100000,7595,1,3,0.0759459937491876,0.07595,4.006250812385592e-06,2,12
F40,200000,200000,1015,1,3,0.0050746038275838,0.005075,3.9617241615400034e-07,4,6
F41,200000,200000,6343,1,3,0.0317151673136305,0.031715,1.6731363055438877e-07,2,6
F42,400000,400000,600,1,3,0.000802815744581,0.0015,0.0006971842554189,2,3
F43,400000,400000,3013,1,3,0.0075318367462292,0.0075325,6.632537707966166e-07,1,3
F44,400000,400000,10763,1,3,0.0269083244349837,0.0269075,8.244349837399634e-07,4,3
F45,400000,400000,7101,1,3,0.0177528551144813,0.0177525,3.551144813034035e-07,2,3
F46,200000,200000,5846,1,3,0.0292289267503211,0.02923,1.073249678879007e-06,2,6
F47,400000,400000,4876,1,3,0.0121907056784653,0.01219,7.05678465391657e-07,7,3
F48,400000,400000,1294,1,3,0.0032337538059661,0.003235,1.246194033866551e-06,1,3
