Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,400000,400000,7651,1,3,0.0191263689741769,0.0191275,1.1310258230326498e-06,1,3
F2,400000,400000,7882,1,3,0.0197054533484923,0.019705,4.533484923852083e-07,6,3
F3,400000,400000,6184,1,3,0.0154599164051582,0.01546,8.359484179702725e-08,4,3
F4,400000,400000,600,1,3,0.0007934837484497,0.0015,0.0007065162515502,4,3
F5,400000,400000,3350,1,3,0.0083756207587954,0.008375,6.207587954984439e-07,4,3
F6,400000,400000,5769,1,3,0.0144218464423624,0.0144225,6.535576375591573e-07,5,3
F7,400000,400000,5637,1,3,0.0140937040739963,0.0140925,1.2040739963484204e-06,1,3
F8,400000,400000,11947,1,3,0.0298664794494273,0.0298675,1.020550572671669e-06,1,3
F9,100000,100000,3605,1,3,0.0360513928720894,0.03605,1.3928720894729183e-06,7,12
F10,400000,400000,3417,1,3,0.008541995994025,0.0085425,5.040059749463616e-07,6,3
F11,400000,400000,5727,1,3,0.0143169161156108,0.0143175,5.83884389188799e-07,6,3
F12,200000,200000,9827,1,3,0.0491337546783833,0.049135,1.2453216166746772e-06,1,6
F13,400000,400000,728,1,3,0.001821241800592,0.00182,1.2418005920660814e-06,2,3
F14,400000,400000,3021,1,3,0.007552791135637,0.0075525,2.911356370045859e-07,3,3
F15,400000,400000,9492,1,3,0.0237304031140955,0.02373,4.0311409557625133e-07,5,3
F16,400000,400000,5468,1,3,0.0136697697220623,0.01367,2.302779376472247e-07,7,3
F17,400000,400000,2806,1,3,0.0070160006189756,0.007015,1.000618975670331e-06,7,3
F18,400000,400000,993,1,3,0.0024823027870491,0.0024825,1.9721295080451717e-07,6,3
F19,400000,400000,1391,1,3,0.0034780618226761,0.0034775,5.618226761815691e-07,5,3
F20,200000,200000,3287,1,3,0.0164344174696213,0.016435,5.825303786254066e-07,7,6
F21,200000,200000,9155,1,3,0.0457757425908771,0.045775,7.425908771299672e-07,6,6
F22,400000,400000,600,1,3,0.0010474750901188,0.0015,0.0004525249098811,5,3
F23,400000,400000,3867,1,3,0.0096680961068574,0.0096675,5.961068574814737e-07,5,3
F24,200000,200000,4962,1,3,0.024811028858092,0.02481,1.0288580920558843e-06,7,6
F25,400000,400000,6288,1,3,0.0157203628275132,0.01572,3.628275132665226e-07,1,3
F26,400000,400000,4339,1,3,0.010848397727607,0.0108475,8.97727607040294e-07,3,3
F27,100000,100000,5754,1,3,0.0575408239379884,0.05754,8.239379884825149e-07,6,12
F28,400000,400000,600,1,3,0.0014102666732892,0.0015,8.973332671074899e-05,7,3
F29,200000,200000,6251,1,3,0.0312559045683842,0.031255,9.0456838423153e-07,7,6
F30,200000,200000,6357,1,3,0.031782634898549,0.031785,2.3651014509559758e-06,6,6
F31,400000,400000,3709,1,3,0.0092725343469558,0.0092725,3.4346955852387895e-08,1,3
F32,400000,400000,2245,1,3,0.0056132641431524,0.0056125,7.641431524962536e-07,6,3
F33,200000,200000,11613,1,3,0.0580647341653366,0.058065,2.65834663303044e-07,1,6
F34,400000,400000,6599,1,3,0.0164963167407031,0.0164975,1.1832592968774591e-06,6,3
F35,400000,400000,4525,1,3,0.0113126611810421,0.0113125,1.6118104212772821e-07,4,3
F36,400000,400000,2042,1,3,0.0051061548289644,0.005105,1.1548289644263549e-06,4,3
F37,400000,400000,2062,1,3,0.0051555271051285,0.005155,5.271051285379857e-07,1,3
F38,400000,400000,1909,1,3,0.0047722284477702,0.0047725,2.7155222974504373e-07,3,3
F39,400000,400000,955,1,3,0.0023869001211557,0.0023875,5.998788442226552e-07,1,3
F40,400000,400000,3387,1,3,0.0084676319467004,0.0084675,1.3194670049967996e-07,7,3
F41,100000,100000,6544,1,3,0.0654446957735078,0.06544,4.695773507812362e-06,1,12
F42,400000,400000,7638,1,3,0.0190938970446708,0.019095,1.1029553291103111e-06,5,3
F43,200000,200000,6401,1,3,0.0320056351649998,0.032005,6.351649998945219e-07,1,6
F44,200000,200000,4351,1,3,0.0217555809247416,0.021755,5.809247416131702e-07,7,6
F45,200000,200000,1622,1,3,0.0081101590635596,0.00811,1.590635596501744e-07,5,6
F46,400000,400000,600,1,3,0.0011783574588005,0.0015,0.0003216425411994,4,3
F47,400000,400000,11810,1,3,0.0295260015027613,0.029525,1.0015027613642646e-06,6,3
F48,400000,400000,11363,1,3,0.0284086977750482,0.0284075,1.197775048245725e-06,1,3
