Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,400000,400000,2171,1,3,0.0054275444661496,0.0054275,4.4466149680746914e-08,7,3
F2,400000,400000,10459,1,3,0.0261477098612924,0.0261475,2.098612924446297e-07,1,3
F3,100000,100000,4146,1,3,0.0414597430724512,0.04146,2.5692754873629653e-07,2,12
F4,400000,400000,6066,1,3,0.015164696149264,0.015165,3.038507359210546e-07,4,3
F5,400000,400000,11100,1,3,0.0277506574977194,0.02775,6.574977194327702e-07,2,3
F6,400000,400000,5913,1,3,0.0147828824230084,0.0147825,3.824230084027713e-07,6,3
F7,200000,200000,7234,1,3,0.0361720989044425,0.03617,2.098904442505989e-06,1,6
F8,400000,400000,5605,1,3,0.0140114490646668,0.0140125,1.0509353331085436e-06,4,3
F9,400000,400000,3441,1,3,0.0086032029487826,0.0086025,7.02948782694765e-07,4,3
F10,400000,400000,3195,1,3,0.0079878225127738,0.0079875,3.225127738568784e-07,1,3
F11,200000,200000,791,1,3,0.0039554375915407,0.003955,4.37591540711213e-07,2,6
F12,400000,400000,1119,1,3,0.0027971832803007,0.0027975,3.167196992366096e-07,2,3
F13,400000,400000,7815,1,3,0.0195363429745611,0.0195375,1.1570254388054702e-06,2,3
F14,400000,400000,5447,1,3,0.0136177203024266,0.0136175,2.2030242669522643e-07,2,3
F15,400000,400000,2078,1,3,0.0051957299334943,0.005195,7.299334943752095e-07,1,3
F16,400000,400000,3439,1,3,0.0085965140575987,0.0085975,9.859424012405998e-07,3,3
F17,400000,400000,8684,1,3,0.0217101800399658,0.02171,1.800399658316576e-07,2,3
F18,400000,400000,8849,1,3,0.0221229023242826,0.0221225,4.023242826008133e-07,1,3
F19,100000,100000,3710,1,3,0.0370975390714429,0.0371,2.460928557081188e-06,2,12
F20,400000,400000,2747,1,3,0.0068665919969381,0.0068675,9.080030618242168e-07,5,3
F21,400000,400000,11873,1,3,0.0296831640158534,0.0296825,6.640158534132468e-07,2,3
F22,400000,400000,600,1,3,0.0003096020915062,0.0015,0.0011903979084937,7,3
F23,400000,400000,600,1,3,0.0001417414792155,0.0015,0.0013582585207844,1,3
F24,400000,400000,4817,1,3,0.0120432734627674,0.0120425,7.734627674015754e-07,7,3
F25,200000,200000,4012,1,3,0.0200587822233908,0.02006,1.217776609142851e-06,3,6
F26,400000,400000,1057,1,3,0.0026419640410434,0.0026425,5.359589565013048e-07,3,3
F27,400000,400000,624,1,3,0.0015592936621235,0.00156,7.063378764601575e-07,5,3
F28,400000,400000,3012,1,3,0.0075296759749581,0.00753,3.2402504187255265e-07,2,3
F29,200000,200000,882,1,3,0.0044090007613259,0.00441,9.992386740013612e-07,4,6
F30,400000,400000,878,1,3,0.0021958401960723,0.002195,8.401960723851062e-07,4,3
F31,400000,400000,2122,1,3,0.0053046555081001,0.005305,3.444918998908239e-07,6,3
F32,400000,400000,9321,1,3,0.0233035892919877,0.0233025,1.089291987780433e-06,3,3
F33,400000,400000,4906,1,3,0.012265598799789,0.012265,5.987997890571223e-07,3,3
F34,400000,400000,1499,1,3,0.0037468765273948,0.0037475,6.234726051398617e-07,5,3
F35,400000,400000,4881,1,3,0.0122021990769359,0.0122025,3.009230640730471e-07,5,3
F36,100000,100000,7413,1,3,0.0741285732436521,0.07413,1.426756347872038e-06,1,12
F37,400000,400000,8021,1,3,0.020053024259905,0.0200525,5.24259905043678e-07,1,3
F38,200000,200000,6403,1,3,0.0320137691078905,0.032015,1.230892109446713e-06,1,6
F39,200000,200000,7111,1,3,0.035556227039622,0.035555,1.2270396220759316e-06,2,6
F40,200000,200000,10294,1,3,0.0514710516427757,0.05147,1.0516427757095714e-06,2,6
F41,400000,400000,1568,1,3,0.0039207849647434,0.00392,7.849647434207685e-07,7,3
F42,400000,400000,600,1,3,0.0014468779647831,0.0015,5.312203521683082e-05,5,3
F43,200000,200000,2024,1,3,0.0101202123554238,0.01012,2.1235542387379458e-07,6,6
F44,200000,200000,9863,1,3,0.0493160296161491,0.049315,1.0296161491799016e-06,1,6
F45,400000,400000,1721,1,3,0.0043026285089234,0.0043025,1.2850892348263004e-07,3,3
F46,200000,200000,7819,1,3,0.0390951276881513,0.039095,1.276881513231909e-07,1,6
F47,400000,400000,1475,1,3,0.0036867527638483,0.0036875,7.472361516630555e-07,6,3
F48,400000,400000,4883,1,3,0.0122075355262958,0.0122075,3.5526295880800036e-08,1,3
