Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,400000,400000,3924,1,3,0.0098096416890092,0.00981,3.5831099078065254e-07,5,3
F2,200000,200000,2095,1,3,0.0104745517007949,0.010475,4.482992050792306e-07,4,6
F3,400000,400000,9495,1,3,0.0237380935620714,0.0237375,5.935620714589418e-07,6,3
F4,200000,200000,9275,1,3,0.0463756967133496,0.046375,6.967133496238453e-07,6,6
F5,400000,400000,600,1,3,7.071236555422633e-05,0.0015,0.0014292876344457,7,3
F6,400000,400000,600,1,3,0.0006610549606718,0.0015,0.0008389450393281,5,3
F7,400000,400000,8437,1,3,0.0210918081634386,0.0210925,6.918365613034494e-07,6,3
F8,400000,400000,4125,1,3,0.0103135065966258,0.0103125,1.00659662588716e-06,6,3
F9,400000,400000,1585,1,3,0.0039630536600586,0.0039625,5.536600586686716e-07,7,3
F10,200000,200000,8215,1,3,0.0410767822931491,0.041075,1.782293149149572e-06,6,6
F11,400000,400000,1071,1,3,0.0026779289952977,0.0026775,4.289952977290165e-07,1,3
F12,400000,400000,1163,1,3,0.002907009332616,0.0029075,4.906673839936808e-07,4,3
F13,400000,400000,600,1,3,0.0010233323052519,0.0015,0.000476667694748,4,3
F14,400000,400000,714,1,3,0.0017845798267384,0.001785,4.201732615915967e-07,6,3
F15,400000,400000,11523,1,3,0.0288074285673489,0.0288075,7.143265103037867e-08,6,3
F16,400000,400000,2317,1,3,0.0057922565739121,0.0057925,2.4342608786424164e-07,1,3
F17,200000,200000,847,1,3,0.004235606594682,0.004235,6.065946820286647e-07,3,6
F18,400000,400000,11151,1,3,0.0278764202472665,0.0278775,1.079752733446071e-06,5,3
F19,200000,200000,5927,1,3,0.0296342726071006,0.029635,7.273928993925538e-07,5,6
F20,200000,200000,8529,1,3,0.0426439043505035,0.042645,1.0956494964214911e-06,6,6
F21,400000,400000,2446,1,3,0.006115369952665,0.006115,3.699526650398008e-07,7,3
F22,400000,400000,8104,1,3,0.0202603099738443,0.02026,3.099738443146372e-07,5,3
F23,200000,200000,829,1,3,0.0041461417184245,0.004145,1.141718424589426e-06,6,6
F24,400000,400000,3622,1,3,0.0090562165729475,0.009055,1.2165729475280274e-06,3,3
F25,400000,400000,2176,1,3,0.0054404028717434,0.00544,4.028717434101381e-07,2,3
F26,200000,200000,6697,1,3,0.0334841796242343,0.033485,8.203757656116695e-07,6,6
F27,400000,400000,2761,1,3,0.0069022845991909,0.0069025,2.154008090999096e-07,6,3
F28,400000,400000,7599,1,3,0.0189967632984733,0.0189975,7.367015266712684e-07,3,3
F29,400000,400000,3717,1,3,0.0092928787149768,0.0092925,3.7871497680398724e-07,4,3
F30,100000,100000,3493,1,3,0.0349296447731293,0.03493,3.552268706824569e-07,5,12
F31,400000,400000,4253,1,3,0.010632275228802,0.0106325,2.2477119794236946e-07,2,3
F32,200000,200000,11053,1,3,0.0552673850087186,0.055265,2.385008718693016e-06,6,6
F33,200000,200000,4738,1,3,0.0236895317477099,0.02369,4.682522900638364e-07,5,6
F34,200000,200000,6279,1,3,0.0313957859727332,0.031395,7.859727332651389e-07,6,6
F35,400000,400000,7481,1,3,0.0187028845537931,0.0187025,3.845537931805587e-07,6,3
F36,400000,400000,5659,1,3,0.0141481737581709,0.0141475,6.737581709839735e-07,3,3
F37,400000,400000,1945,1,3,0.0048635888836095,0.0048625,1.088883609549028e-06,4,3
F38,200000,200000,746,1,3,0.0037299948352193,0.00373,5.164780647430589e-09,5,6
F39,400000,400000,7333,1,3,0.0183330332550367,0.0183325,5.332550367387334e-07,5,3
F40,200000,200000,6712,1,3,0.0335622262405549,0.03356,2.226240554993597e-06,5,6
F41,400000,400000,9585,1,3,0.0239635891448049,0.0239625,1.089144804952008e-06,6,3
F42,400000,400000,1022,1,3,0.0025540881490063,0.002555,9.118509936550252e-07,2,3
F43,400000,400000,3785,1,3,0.0094629738994124,0.0094625,4.738994124741519e-07,2,3
F44,400000,400000,1475,1,3,0.0036873604511982,0.0036875,1.395488017537361e-07,3,3
F45,400000,400000,8782,1,3,0.0219547110236682,0.021955,2.889763317352745e-07,3,3
F46,200000,200000,1380,1,3,0.0068997526150305,0.0069,2.473849694921426e-07,5,6
F47,200000,200000,6659,1,3,0.033295034341872,0.033295,3.434187201972749e-08,5,6
F48,200000,200000,9533,1,3,0.0476644075448368,0.047665,5.924551631925068e-07,6,6
