Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,400000,400000,600,1,3,0.0008466296825929,0.0015,0.000653370317407,7,3
F2,400000,400000,600,1,3,0.0009404163495244,0.0015,0.0005595836504755,3,3
F3,400000,400000,5439,1,3,0.0135965938462452,0.0135975,9.061537547695036e-07,7,3
F4,400000,400000,5829,1,3,0.0145712813303024,0.0145725,1.218669697501326e-06,5,3
F5,400000,400000,3415,1,3,0.008537744249489,0.0085375,2.442494890543545e-07,3,3
F6,200000,200000,6451,1,3,0.0322556977617947,0.032255,6.977617947115378e-07,4,6
F7,400000,400000,1865,1,3,0.0046626045095183,0.0046625,1.0450951838658629e-07,6,3
F8,400000,400000,3590,1,3,0.0089756099738467,0.008975,6.099738467206517e-07,5,3
F9,100000,100000,7971,1,3,0.0797097490002733,0.07971,2.509997266142428e-07,4,12
F10,200000,200000,4295,1,3,0.0214749333085809,0.021475,6.669141903309361e-08,3,6
F11,400000,400000,703,1,3,0.0017567979634577,0.0017575,7.020365422653017e-07,3,3
F12,400000,400000,1806,1,3,0.0045140223943463,0.004515,9.776056536046213e-07,4,3
F13,400000,400000,2653,1,3,0.0066332376099381,0.0066325,7.376099381692022e-07,4,3
F14,400000,400000,600,1,3,0.0010978786754654,0.0015,0.0004021213245345,2,3
F15,400000,400000,2618,1,3,0.0065439329878297,0.006545,1.0670121702626226e-06,3,3
F16,400000,400000,3489,1,3,0.008721920391045,0.0087225,5.796089549755384e-07,1,3
F17,400000,400000,9743,1,3,0.0243569416950618,0.0243575,5.583049381384375e-07,6,3
F18,400000,400000,600,1,3,0.0006487911519937,0.0015,0.0008512088480062,7,3
F19,400000,400000,600,1,3,0.0010487678053765,0.0015,0.0004512321946234,3,3
F20,400000,400000,600,1,3,0.0005049229212821,0.0015,0.0009950770787178,1,3
F21,200000,200000,6307,1,3,0.0315333004447736,0.031535,1.6995552263518454e-06,5,6
F22,400000,400000,1339,1,3,0.0033468844456352,0.0033475,6.155543647548729e-07,1,3
F23,200000,200000,2633,1,3,0.0131643204575764,0.013165,6.795424235712944e-07,7,6
F24,400000,400000,3051,1,3,0.0076275728600618,0.0076275,7.286006188222256e-08,4,3
F25,200000,200000,6438,1,3,0.0321914551008089,0.03219,1.4551008088933837e-06,3,6
F26,400000,400000,2278,1,3,0.0056958978106109,0.005695,8.978106109721468e-07,7,3
F27,400000,400000,2552,1,3,0.0063811361688074,0.00638,1.136168807477217e-06,1,3
F28,200000,200000,7022,1,3,0.0351085471901889,0.03511,1.4528098110921928e-06,6,6
F29,200000,200000,10379,1,3,0.0518942945072953,0.051895,7.054927046723503e-07,6,6
F30,100000,100000,3515,1,3,0.0351481407474983,0.03515,1.8592525016652983e-06,6,12
F31,200000,200000,1366,1,3,0.0068300500948439,0.00683,5.0094843997809675e-08,6,6
F32,400000,400000,8351,1,3,0.0208774688774854,0.0208775,3.1122514516923605e-08,5,3
F33,400000,400000,3643,1,3,0.0091063348093211,0.0091075,1.1651906788399252e-06,6,3
F34,400000,400000,1788,1,3,0.0044707299714373,0.00447,7.299714373815852e-07,5,3
F35,400000,400000,8367,1,3,0.0209174488232827,0.0209175,5.117671727367101e-08,4,3
F36,200000,200000,8966,1,3,0.0448324881816924,0.04483,2.4881816924407496e-06,3,6
F37,200000,200000,6557,1,3,0.0327837152190426,0.032785,1.2847809573376945e-06,5,6
F38,400000,400000,9899,1,3,0.0247463832197562,0.0247475,1.116780243774762e-06,1,3
F39,400000,400000,6979,1,3,0.0174478223367905,0.0174475,3.223367905681729e-07,1,3
F40,100000,100000,3734,1,3,0.0373385551842894,0.03734,1.444815710585634e-06,4,12
F41,400000,400000,10959,1,3,0.0273962749121107,0.0273975,1.2250878892137995e-06,4,3
F42,400000,400000,10482,1,3,0.0262042293281501,0.026205,7.706718498021181e-07,6,3
F43,400000,400000,5871,1,3,0.0146786052676778,0.0146775,1.105267677808247e-06,6,3
F44,400000,400000,2203,1,3,0.0055071264074308,0.0055075,3.735925691601e-07,2,3
F45,400000,400000,7577,1,3,0.0189426122225449,0.0189425,1.1222254495124596e-07,3,3
F46,400000,400000,7737,1,3,0.0193416073532027,0.0193425,8.92646797298613e-07,4,3
F47,400000,400000,2909,1,3,0.007273202746999,0.0072725,7.027469990485494e-07,5,3
F48,400000,400000,10265,1,3,0.0256620869122233,0.0256625,4.130877766309049e-07,3,3
