Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,200000,200000,7060,1,3,0.03530155495316345,0.0353,,6
F2,400000,400000,6783,1,3,0.01695715861691749,0.0169575,,5
F3,100000,100000,4021,1,3,0.04021179444891532,0.04021,,4
F4,400000,400000,5361,1,3,0.013403065049758967,0.0134025,,7
F5,100000,100000,4733,1,3,0.047328468238821975,0.04733,,1
F6,200000,200000,3823,1,3,0.019114415115902283,0.019115,,1
F7,100000,100000,10007,1,3,0.10006801708264379,0.10007,,1
F8,100000,100000,2781,1,3,0.02780920928921371,0.02781,,2
F9,100000,100000,9553,1,3,0.09552652346209195,0.09553,,6
F10,200000,200000,6502,1,3,0.03251180849654339,0.03251,,7
F11,400000,400000,9348,1,3,0.02336899176149715,0.02337,,6
F12,100000,100000,7871,1,3,0.07870918752444808,0.07871,,5
F13,100000,100000,8965,1,3,0.08964506908842455,0.08965,,7
F14,50000,50000,4044,1,3,0.08088039674363551,0.08088,,2
F15,400000,400000,8092,1,3,0.020230800087418656,0.02023,,4
F16,400000,400000,4987,1,3,0.012467399217267422,0.0124675,,6
