Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,400000,400000,10277,1,3,0.025692709180959,0.0256925,2.091809590057392e-07,7,3
F2,400000,400000,6193,1,3,0.0154822383098047,0.0154825,2.6169019522528925e-07,1,3
F3,400000,400000,5863,1,3,0.0146584392102744,0.0146575,9.392102744316956e-07,7,3
F4,400000,400000,11613,1,3,0.0290333563793919,0.0290325,8.563793919731666e-07,6,3
F5,200000,200000,807,1,3,0.0040361159232918,0.004035,1.1159232918937778e-06,5,6
F6,100000,100000,1468,1,3,0.0146803579657528,0.01468,3.57965752843456e-07,2,12
F7,400000,400000,2678,1,3,0.0066955846267052,0.006695,5.846267052750029e-07,3,3
F8,400000,400000,1574,1,3,0.0039354220411359,0.003935,4.2204113594960374e-07,1,3
F9,400000,400000,1753,1,3,0.0043836851640298,0.0043825,1.1851640298711844e-06,3,3
F10,100000,100000,2269,1,3,0.0226908612650112,0.02269,8.61265011298934e-07,2,12
F11,400000,400000,1574,1,3,0.0039341452061211,0.003935,8.547938788799544e-07,6,3
F12,400000,400000,11999,1,3,0.0299965195190164,0.0299975,9.80480983504145e-07,1,3
F13,100000,100000,854,1,3,0.0085401271555813,0.00854,1.2715558138885752e-07,7,12
F14,400000,400000,3033,1,3,0.0075832333723396,0.0075825,7.333723396818134e-07,5,3
F15,400000,400000,7739,1,3,0.0193470035516292,0.0193475,4.964483707840806e-07,5,3
F16,400000,400000,5595,1,3,0.0139871111392122,0.0139875,3.8886078775057786e-07,5,3
F17,200000,200000,9305,1,3,0.0465263086128765,0.046525,1.3086128765466e-06,6,6
F18,400000,400000,964,1,3,0.0024101080747084,0.00241,1.080747084282116e-07,1,3
F19,400000,400000,4770,1,3,0.0119257419234461,0.011925,7.419234461982643e-07,2,3
F20,400000,400000,4242,1,3,0.010604527695065,0.010605,4.7230493496405734e-07,4,3
F21,400000,400000,4362,1,3,0.0109046421306723,0.010905,3.57869327673524e-07,6,3
F22,200000,200000,1183,1,3,0.00591492104027,0.005915,7.895972997315481e-08,7,6
F23,400000,400000,7029,1,3,0.0175735747000621,0.0175725,1.0747000621542937e-06,2,3
F24,400000,400000,4423,1,3,0.0110574322052812,0.0110575,6.779471878499976e-08,5,3
F25,200000,200000,3215,1,3,0.0160756244897242,0.016075,6.244897242727032e-07,6,6
F26,100000,100000,1812,1,3,0.0181199346697082,0.01812,6.533029170766036e-08,1,12
F27,400000,400000,3895,1,3,0.0097369147418808,0.0097375,5.852581191796713e-07,1,3
F28,200000,200000,719,1,3,0.0035939011954721,0.003595,1.0988045278511813e-06,4,6
F29,400000,400000,1095,1,3,0.0027366613582685,0.0027375,8.386417314448606e-07,5,3
F30,100000,100000,11663,1,3,0.1166284862238846,0.11663,1.5137761153888318e-06,6,12
F31,200000,200000,7710,1,3,0.0385490264361052,0.03855,9.735638947516725e-07,6,6
F32,200000,200000,1337,1,3,0.006685543124439,0.006685,5.4312443908619e-07,6,6
F33,100000,100000,1159,1,3,0.0115894809906256,0.01159,5.190093743771829e-07,7,12
F34,400000,400000,922,1,3,0.0023050497092372,0.002305,4.970923722777063e-08,2,3
F35,400000,400000,4902,1,3,0.0122550657791339,0.012255,6.577913393319978e-08,6,3
F36,400000,400000,6551,1,3,0.0163772427153589,0.0163775,2.572846410468788e-07,7,3
F37,200000,200000,11836,1,3,0.0591791014958717,0.05918,8.985041282869033e-07,6,6
F38,400000,400000,7366,1,3,0.0184145386301099,0.018415,4.613698900840513e-07,6,3
F39,400000,400000,600,1,3,8.960451008749315e-05,0.0015,0.0014103954899125,3,3
F40,400000,400000,2587,1,3,0.0064678583704641,0.0064675,3.5837046417994817e-07,4,3
F41,400000,400000,3337,1,3,0.0083421466107771,0.0083425,3.533892228811675e-07,2,3
F42,100000,100000,1210,1,3,0.012100282691817,0.0121,2.826918170384385e-07,1,12
F43,100000,100000,3401,1,3,0.0340115650849629,0.03401,1.5650849629206265e-06,1,12
F44,200000,200000,6580,1,3,0.0328996572207627,0.0329,3.427792372445726e-07,7,6
F45,200000,200000,3229,1,3,0.0161455614362786,0.016145,5.614362786621196e-07,5,6
F46,200000,200000,1017,1,3,0.0050856031047586,0.005085,6.031047586540703e-07,2,6
F47,400000,400000,8065,1,3,0.0201620242261808,0.0201625,4.757738191890626e-07,1,3
F48,200000,200000,6732,1,3,0.0336590918466437,0.03366,9.081533562382836e-07,6,6
