Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,100000,100000,993,1,3,0.0099305322566151,0.00993,5.322566151103741e-07,7,12
F2,200000,200000,8193,1,3,0.0409665723452746,0.040965,1.572345274675202e-06,2,6
F3,200000,200000,9307,1,3,0.046534306684834,0.046535,6.93315165951891e-07,3,6
F4,200000,200000,1455,1,3,0.0072740686395398,0.007275,9.313604601678128e-07,1,6
F5,400000,400000,600,1,3,0.0002789921896285,0.0015,0.0012210078103714,5,3
F6,200000,200000,2544,1,3,0.0127195894875716,0.01272,4.1051242831956214e-07,5,6
F7,400000,400000,3497,1,3,0.008743731648458,0.0087425,1.23164845809709e-06,4,3
F8,400000,400000,1488,1,3,0.0037188567543022,0.00372,1.1432456977203062e-06,2,3
F9,400000,400000,5677,1,3,0.0141921288256079,0.0141925,3.7117439205883174e-07,4,3
F10,400000,400000,600,1,3,0.0002991298610691,0.0015,0.0012008701389308,4,3
F11,400000,400000,10611,1,3,0.0265285161735904,0.0265275,1.016173590422803e-06,1,3
F12,100000,100000,2761,1,3,0.0276109332260108,0.02761,9.332260108262104e-07,3,12
F13,400000,400000,852,1,3,0.0021311636283289,0.00213,1.1636283289914728e-06,5,3
F14,400000,400000,5415,1,3,0.0135364182706599,0.0135375,1.0817293400102596e-06,2,3
F15,400000,400000,808,1,3,0.0020190297862588,0.00202,9.702137411032527e-07,2,3
F16,400000,400000,664,1,3,0.0016607649171763,0.00166,7.649171763716295e-07,3,3
F17,400000,400000,1732,1,3,0.0043299643175505,0.00433,3.568244949427729e-08,3,3
F18,200000,200000,1217,1,3,0.0060852155408474,0.006085,2.1554084739944249e-07,6,6
F19,200000,200000,608,1,3,0.0030398316207697,0.00304,1.6837923029391216e-07,1,6
F20,400000,400000,5517,1,3,0.0137932292702461,0.0137925,7.292702461775269e-07,3,3
F21,200000,200000,1355,1,3,0.0067756439206069,0.006775,6.439206069221159e-07,7,6
F22,200000,200000,6800,1,3,0.034000422614063,0.034,4.226140629948194e-07,4,6
F23,400000,400000,11783,1,3,0.0294586256625363,0.0294575,1.1256625363186e-06,1,3
F24,400000,400000,600,1,3,0.0001442466357958,0.0015,0.0013557533642041,1,3
F25,400000,400000,3447,1,3,0.0086170602490963,0.0086175,4.397509036357938e-07,3,3
F26,400000,400000,6093,1,3,0.0152337096515156,0.0152325,1.209651515603899e-06,7,3
F27,200000,200000,2400,1,3,0.0119997412561516,0.012,2.587438483366012e-07,1,6
F28,400000,400000,3117,1,3,0.0077925078925458,0.0077925,7.89254581915616e-09,2,3
F29,100000,100000,7804,1,3,0.0780395069934794,0.07804,4.93006520552175e-07,3,12
F30,100000,100000,3402,1,3,0.0340183097944178,0.03402,1.6902055821679809e-06,2,12
F31,200000,200000,9845,1,3,0.0492251676678315,0.049225,1.6766783158400633e-07,4,6
F32,400000,400000,600,1,3,0.0002435948326401,0.0015,0.0012564051673598,7,3
F33,200000,200000,7195,1,3,0.0359737333218842,0.035975,1.266678115750819e-06,3,6
F34,200000,200000,5355,1,3,0.0267737528336531,0.026775,1.2471663468141547e-06,4,6
F35,400000,400000,600,1,3,0.0013388739604933,0.0015,0.0001611260395066,6,3
F36,400000,400000,600,1,3,0.0002048138124947,0.0015,0.0012951861875052,5,3
F37,400000,400000,7842,1,3,0.0196049670783467,0.019605,3.2921653254219814e-08,1,3
F38,100000,100000,1750,1,3,0.0175007121093763,0.0175,7.121093763134967e-07,5,12
F39,200000,200000,10740,1,3,0.0537017788082598,0.0537,1.7788082598002577e-06,2,6
F40,400000,400000,7855,1,3,0.0196373554557596,0.0196375,1.4454424035123536e-07,4,3
F41,400000,400000,2789,1,3,0.0069733448630515,0.0069725,8.448630515389341e-07,5,3
F42,400000,400000,4470,1,3,0.0111743474950709,0.011175,6.525049290277002e-07,6,3
F43,100000,100000,2695,1,3,0.0269509635980648,0.02695,9.63598064854243e-07,2,12
F44,200000,200000,8153,1,3,0.0407654727451011,0.040765,4.727451011071748e-07,4,6
F45,100000,100000,2603,1,3,0.0260302667880733,0.02603,2.667880733102368e-07,3,12
F46,400000,400000,600,1,3,0.001002687600564,0.0015,0.0004973123994359,3,3
F47,200000,200000,948,1,3,0.0047404604562232,0.00474,4.604562232933887e-07,4,6
F48,400000,400000,8857,1,3,0.0221431844265227,0.0221425,6.84426522706838e-07,2,3
