Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,200000,200000,3313,1,3,0.0165651026833727,0.016565,1.0268337274563223e-07,7,6
F2,400000,400000,3067,1,3,0.007668729254196,0.0076675,1.2292541960385109e-06,1,3
F3,400000,400000,1046,1,3,0.0026148556904787,0.002615,1.4430952129888125e-07,2,3
F4,200000,200000,6591,1,3,0.0329554231732996,0.032955,4.231732996934357e-07,7,6
F5,400000,400000,8673,1,3,0.0216834184768696,0.0216825,9.184768696088308e-07,7,3
F6,200000,200000,8506,1,3,0.0425322930112531,0.04253,2.2930112531655e-06,6,6
F7,400000,400000,1245,1,3,0.0031130620604046,0.0031125,5.620604046257041e-07,4,3
F8,200000,200000,1701,1,3,0.0085055302151871,0.008505,5.302151871843658e-07,5,6
F9,200000,200000,4433,1,3,0.0221649228231092,0.022165,7.717689077743618e-08,6,6
F10,400000,400000,809,1,3,0.0020220938515346,0.0020225,4.061484653768155e-07,1,3
F11,100000,100000,2663,1,3,0.026630205821724,0.02663,2.058217240391569e-07,7,12
F12,400000,400000,5041,1,3,0.0126032139341375,0.0126025,7.139341375462377e-07,4,3
F13,400000,400000,600,1,3,2.1075372550694027e-05,0.0015,0.0014789246274493,4,3
F14,200000,200000,3994,1,3,0.0199710354084936,0.01997,1.0354084936520236e-06,3,6
F15,400000,400000,2085,1,3,0.005211991338658,0.0052125,5.086613419826719e-07,6,3
F16,400000,400000,1971,1,3,0.0049266032262846,0.0049275,8.967737153125349e-07,5,3
F17,100000,100000,6387,1,3,0.063871778306763,0.06387,1.77830676305335e-06,5,12
F18,400000,400000,6085,1,3,0.0152129402224698,0.0152125,4.402224698836499e-07,3,3
F19,400000,400000,1331,1,3,0.0033271417075609,0.0033275,3.58292439012458e-07,6,3
F20,200000,200000,4119,1,3,0.020595055536729,0.020595,5.5536729024613374e-08,5,6
F21,400000,400000,847,1,3,0.0021181370779242,0.0021175,6.370779242980372e-07,5,3
F22,400000,400000,7225,1,3,0.0180614567014874,0.0180625,1.0432985125437275e-06,6,3
F23,400000,400000,3578,1,3,0.0089446250334556,0.008945,3.749665443333189e-07,6,3
F24,200000,200000,10964,1,3,0.0548204362296109,0.05482,4.3622961096861923e-07,6,6
F25,200000,200000,8403,1,3,0.0420149752008949,0.042015,2.4799105019512883e-08,7,6
F26,400000,400000,1175,1,3,0.0029373243132232,0.0029375,1.756867767559525e-07,3,3
F27,100000,100000,859,1,3,0.0085899476761327,0.00859,5.2323867252845886e-08,4,12
F28,200000,200000,1660,1,3,0.0083012189179403,0.0083,1.2189179403893774e-06,2,6
F29,400000,400000,4021,1,3,0.0100526723288807,0.0100525,1.723288807955331e-07,3,3
F30,400000,400000,10011,1,3,0.0250270844193122,0.0250275,4.155806877723101e-07,5,3
F31,200000,200000,7379,1,3,0.0368954228912461,0.036895,4.228912461462509e-07,5,6
F32,400000,400000,1981,1,3,0.004953250348464,0.0049525,7.503484639997254e-07,4,3
F33,200000,200000,10279,1,3,0.0513957238850962,0.051395,7.238850962751342e-07,5,6
F34,400000,400000,3089,1,3,0.0077228763093992,0.0077225,3.763093992456557e-07,3,3
F35,400000,400000,5004,1,3,0.0125090816816637,0.01251,9.183183362140857e-07,5,3
F36,400000,400000,1785,1,3,0.0044630675038365,0.0044625,5.675038365982391e-07,2,3
F37,200000,200000,2779,1,3,0.0138952170929183,0.013895,2.1709291838332978e-07,7,6
F38,200000,200000,5390,1,3,0.0269508042648759,0.02695,8.042648759754023e-07,6,6
F39,100000,100000,3333,1,3,0.0333297331044377,0.03333,2.66895562262004e-07,6,12
F40,200000,200000,724,1,3,0.0036190269642315,0.00362,9.730357684745866e-07,1,6
F41,400000,400000,1061,1,3,0.0026521696225745,0.0026525,3.303774254981816e-07,7,3
F42,400000,400000,1685,1,3,0.0042114978649314,0.0042125,1.0021350685318273e-06,3,3
F43,100000,100000,2732,1,3,0.0273191581861835,0.02732,8.418138164219269e-07,5,12
F44,400000,400000,2950,1,3,0.0073739057198558,0.007375,1.0942801441024552e-06,7,3
F45,400000,400000,3810,1,3,0.0095237823424362,0.009525,1.2176575637182913e-06,7,3
F46,100000,100000,1645,1,3,0.0164492117993607,0.01645,7.882006392914698e-07,5,12
F47,100000,100000,6009,1,3,0.0600927370104231,0.06009,2.737010423185804e-06,5,12
F48,400000,400000,5997,1,3,0.0149926946548849,0.0149925,1.946548849000168e-07,6,3
