Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,100000,100000,809,1,3,0.0080909260894717,0.00809,9.260894717061374e-07,4,12
F2,200000,200000,7585,1,3,0.0379251809878603,0.037925,1.809878603514781e-07,1,6
F3,400000,400000,610,1,3,0.0015245457458102,0.001525,4.542541897094212e-07,2,3
F4,100000,100000,3147,1,3,0.0314677332627711,0.03147,2.266737228806548e-06,1,12
F5,100000,100000,6449,1,3,0.0644939054940723,0.06449,3.905494072295457e-06,1,12
F6,400000,400000,851,1,3,0.0021281325926827,0.0021275,6.325926827409692e-07,6,3
F7,100000,100000,996,1,3,0.0099597233494937,0.00996,2.766505062014313e-07,5,12
F8,400000,400000,4789,1,3,0.0119723321487515,0.0119725,1.6785124840393298e-07,1,3
F9,100000,100000,5437,1,3,0.0543724027870257,0.05437,2.402787025707065e-06,1,12
F10,400000,400000,2083,1,3,0.0052084011514836,0.0052075,9.011514836877732e-07,4,3
F11,400000,400000,3602,1,3,0.0090047629907927,0.009005,2.3700920722020963e-07,7,3
F12,200000,200000,2437,1,3,0.012185222966167,0.012185,2.2296616708668282e-07,4,6
F13,400000,400000,4305,1,3,0.0107636113490975,0.0107625,1.1113490975354218e-06,4,3
F14,200000,200000,3369,1,3,0.0168458144719853,0.016845,8.14471985299825e-07,1,6
F15,400000,400000,4295,1,3,0.0107380707965832,0.0107375,5.707965832872641e-07,1,3
F16,200000,200000,1419,1,3,0.0070960999512491,0.007095,1.0999512491576338e-06,2,6
F17,200000,200000,7527,1,3,0.0376369564408389,0.037635,1.9564408389738386e-06,1,6
F18,400000,400000,2757,1,3,0.0068921097162356,0.0068925,3.902837643942128e-07,7,3
F19,400000,400000,5111,1,3,0.012776959696321,0.0127775,5.403036789676519e-07,4,3
F20,400000,400000,5169,1,3,0.0129232560902454,0.0129225,7.560902454718799e-07,1,3
F21,100000,100000,798,1,3,0.0079788079263709,0.00798,1.1920736290426531e-06,6,12
F22,200000,200000,7898,1,3,0.0394902609277627,0.03949,2.609277627019236e-07,1,6
F23,200000,200000,3005,1,3,0.0150243516607684,0.015025,6.483392315688452e-07,1,6
F24,200000,200000,2496,1,3,0.0124789667544438,0.01248,1.0332455561232884e-06,1,6
F25,400000,400000,600,1,3,0.0008611857879023,0.0015,0.0006388142120976,1,3
F26,400000,400000,5213,1,3,0.0130332287692088,0.0130325,7.287692088148862e-07,1,3
F27,400000,400000,2115,1,3,0.0052883288164137,0.0052875,8.288164137790557e-07,5,3
F28,400000,400000,6452,1,3,0.0161307486439291,0.01613,7.486439291617963e-07,1,3
F29,400000,400000,6002,1,3,0.0150040561391539,0.015005,9.438608460452664e-07,1,3
F30,200000,200000,9279,1,3,0.0463948145446234,0.046395,1.8545537659037106e-07,1,6
F31,400000,400000,5815,1,3,0.0145386358685871,0.0145375,1.1358685871685342e-06,1,3
F32,100000,100000,3199,1,3,0.0319881203195075,0.03199,1.879680492457292e-06,1,12
F33,400000,400000,1596,1,3,0.0039905607760174,0.00399,5.607760174492285e-07,3,3
F34,100000,100000,920,1,3,0.0092005676563748,0.0092,5.676563748363561e-07,1,12
F35,400000,400000,3259,1,3,0.008148267364799,0.0081475,7.673647990109195e-07,5,3
F36,400000,400000,5176,1,3,0.0129403115601345,0.01294,3.115601345596297e-07,4,3
F37,400000,400000,11361,1,3,0.0284030225951438,0.0284025,5.225951438501963e-07,1,3
F38,400000,400000,7409,1,3,0.0185215586895499,0.0185225,9.413104500068104e-07,1,3
F39,400000,400000,4191,1,3,0.0104767803711672,0.0104775,7.196288328015221e-07,1,3
F40,400000,400000,7863,1,3,0.0196567786567499,0.0196575,7.213432500832728e-07,1,3
F41,400000,400000,3705,1,3,0.0092625090375325,0.0092625,9.0375325070835e-09,4,3
F42,400000,400000,4291,1,3,0.0107268915913714,0.0107275,6.084086285589735e-07,4,3
F43,400000,400000,10200,1,3,0.025499912516241,0.0255,8.74837589211197e-08,1,3
F44,400000,400000,3214,1,3,0.008036025275339,0.008035,1.025275339044951e-06,3,3
F45,400000,400000,2772,1,3,0.0069296247912833,0.00693,3.7520871666064937e-07,1,3
F46,400000,400000,5749,1,3,0.014372164010594,0.0143725,3.359894059397351e-07,1,3
F47,400000,400000,8220,1,3,0.0205499631705753,0.02055,3.6829424607254246e-08,1,3
F48,100000,100000,4792,1,3,0.0479213203486761,0.04792,1.3203486761217964e-06,1,12
