Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,400000,400000,3340,1,3,0.0083500823073628,0.00835,8.230736289402407e-08,7,3
F2,400000,400000,10704,1,3,0.0267599994646042,0.02676,5.35395720813181e-10,5,3
F3,200000,200000,11384,1,3,0.056922175814929,0.05692,2.175814929089581e-06,5,6
F4,200000,200000,834,1,3,0.0041692522378566,0.00417,7.477621433091275e-07,7,6
F5,100000,100000,3976,1,3,0.0397582889647956,0.03976,1.7110352043894772e-06,7,12
F6,200000,200000,4074,1,3,0.0203697391634141,0.02037,2.608365858858264e-07,7,6
F7,400000,400000,3377,1,3,0.0084424528747012,0.0084425,4.7125298755293366e-08,5,3
F8,200000,200000,1573,1,3,0.0078644735907854,0.007865,5.264092145414179e-07,3,6
F9,100000,100000,3545,1,3,0.0354505845792174,0.03545,5.845792174566378e-07,6,12
F10,400000,400000,600,1,3,0.0007752609445235,0.0015,0.0007247390554764,2,3
F11,400000,400000,8051,1,3,0.0201277883201264,0.0201275,2.883201264056168e-07,5,3
F12,100000,100000,3711,1,3,0.0371116285143789,0.03711,1.6285143789943055e-06,4,12
F13,400000,400000,600,1,3,0.0013286386056158,0.0015,0.0001713613943841,5,3
F14,400000,400000,9587,1,3,0.0239663652579662,0.0239675,1.1347420337502745e-06,6,3
F15,400000,400000,2853,1,3,0.0071317400871253,0.0071325,7.599128746399453e-07,5,3
F16,200000,200000,7554,1,3,0.0377694609702581,0.03777,5.390297418694789e-07,5,6
F17,400000,400000,1580,1,3,0.0039512116977814,0.00395,1.211697781453372e-06,3,3
F18,100000,100000,3011,1,3,0.0301114661183353,0.03011,1.4661183353713303e-06,4,12
F19,400000,400000,3247,1,3,0.0081163377545452,0.0081175,1.1622454547666194e-06,6,3
F20,100000,100000,785,1,3,0.0078504042847241,0.00785,4.042847241113312e-07,1,12
F21,400000,400000,2549,1,3,0.0063725937709593,0.0063725,9.37709593896996e-08,3,3
F22,400000,400000,5029,1,3,0.0125730586277606,0.0125725,5.58627760646746e-07,1,3
F23,200000,200000,1371,1,3,0.0068559353764558,0.006855,9.35376455846182e-07,6,6
F24,200000,200000,1444,1,3,0.0072193797509417,0.00722,6.202490582208828e-07,4,6
F25,400000,400000,5771,1,3,0.0144267416552968,0.0144275,7.58344703106345e-07,5,3
F26,200000,200000,6573,1,3,0.0328648941780103,0.032865,1.0582198969183445e-07,7,6
F27,400000,400000,8846,1,3,0.0221155069601311,0.022115,5.069601311490091e-07,6,3
F28,400000,400000,2373,1,3,0.0059333179585575,0.0059325,8.179585575598947e-07,1,3
F29,400000,400000,7793,1,3,0.0194836208698055,0.0194825,1.120869805595892e-06,4,3
F30,400000,400000,4983,1,3,0.0124581164542945,0.0124575,6.164542945656659e-07,2,3
F31,400000,400000,687,1,3,0.0017163759687274,0.0017175,1.124031272576242e-06,5,3
F32,400000,400000,1843,1,3,0.0046064159958275,0.0046075,1.0840041724932345e-06,2,3
F33,400000,400000,1166,1,3,0.0029155767569563,0.002915,5.767569563617028e-07,1,3
F34,400000,400000,600,1,3,2.8521975864115312e-05,0.0015,0.0014714780241358,6,3
F35,400000,400000,2411,1,3,0.0060277008285004,0.0060275,2.0082850045975709e-07,4,3
F36,200000,200000,4688,1,3,0.0234394940677117,0.02344,5.059322882132455e-07,7,6
F37,400000,400000,5921,1,3,0.014802971175933,0.0148025,4.711759330443266e-07,7,3
F38,100000,100000,7091,1,3,0.0709073362276961,0.07091,2.6637723038736016e-06,5,12
F39,200000,200000,10478,1,3,0.0523888736406346,0.05239,1.1263593653679238e-06,5,6
F40,400000,400000,1502,1,3,0.0037540569692865,0.003755,9.430307134545604e-07,4,3
F41,200000,200000,3888,1,3,0.0194394392964183,0.01944,5.607035816618255e-07,3,6
F42,400000,400000,2614,1,3,0.0065339823377455,0.006535,1.017662254452524e-06,7,3
F43,400000,400000,6070,1,3,0.015175240158096,0.015175,2.401580960157551e-07,6,3
F44,100000,100000,1382,1,3,0.01381968413333,0.01382,3.158666699049767e-07,4,12
F45,200000,200000,11049,1,3,0.0552430060653186,0.055245,1.99393468137965e-06,7,6
F46,400000,400000,1008,1,3,0.0025202235810908,0.00252,2.2358109089256825e-07,6,3
F47,100000,100000,6164,1,3,0.0616367578929646,0.06164,3.242107035339448e-06,5,12
F48,400000,400000,600,1,3,0.0002043674942223,0.0015,0.0012956325057776,1,3
