Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,200000,200000,1593,1,3,0.0079651210600082,0.007965,1.210600082401925e-07,2,6
F2,200000,200000,7836,1,3,0.0391806026541772,0.03918,6.02654177221662e-07,1,6
F3,400000,400000,2747,1,3,0.0068684203754552,0.0068675,9.203754552083304e-07,5,3
F4,200000,200000,7729,1,3,0.0386425180649077,0.038645,2.481935092293885e-06,2,6
F5,200000,200000,10229,1,3,0.0511458224500781,0.051145,8.224500781459088e-07,5,6
F6,400000,400000,1072,1,3,0.0026798896302706,0.00268,1.1036972934024004e-07,3,3
F7,100000,100000,1571,1,3,0.0157098024777314,0.01571,1.975222685378364e-07,2,12
F8,200000,200000,7628,1,3,0.0381405406022199,0.03814,5.406022199408445e-07,1,6
F9,400000,400000,9520,1,3,0.0237991119639333,0.0238,8.880360666402298e-07,3,3
F10,400000,400000,1177,1,3,0.002943234584355,0.0029425,7.34584355081315e-07,5,3
F11,400000,400000,2831,1,3,0.0070773079682795,0.0070775,1.9203172045480918e-07,1,3
F12,400000,400000,6959,1,3,0.0173969942971702,0.0173975,5.057028297679456e-07,3,3
F13,400000,400000,600,1,3,0.0006156558551847,0.0015,0.0008843441448152,7,3
F14,400000,400000,2565,1,3,0.0064118596087818,0.0064125,6.403912181218024e-07,3,3
F15,400000,400000,7613,1,3,0.0190326032648163,0.0190325,1.0326481637151774e-07,1,3
F16,400000,400000,2328,1,3,0.0058207931974304,0.00582,7.931974304519959e-07,2,3
F17,100000,100000,616,1,3,0.0061612350160854,0.00616,1.2350160854537537e-06,4,12
F18,100000,100000,1176,1,3,0.0117591581559227,0.01176,8.418440772331448e-07,4,12
F19,400000,400000,3691,1,3,0.0092284838810176,0.0092275,9.838810176021615e-07,1,3
F20,400000,400000,4325,1,3,0.010813644974053,0.0108125,1.1449740530168615e-06,3,3
F21,400000,400000,600,1,3,0.001177749326081,0.0015,0.0003222506739189,2,3
F22,400000,400000,10115,1,3,0.0252866560578266,0.0252875,8.439421733501262e-07,1,3
F23,400000,400000,3385,1,3,0.0084623598630458,0.0084625,1.4013695411214946e-07,3,3
F24,200000,200000,3060,1,3,0.0153000553033296,0.0153,5.530332967441932e-08,5,6
F25,400000,400000,1453,1,3,0.0036324643449041,0.0036325,3.565509589268864e-08,1,3
F26,400000,400000,4179,1,3,0.0104483842834097,0.0104475,8.842834097726876e-07,2,3
F27,400000,400000,10970,1,3,0.0274252771052779,0.027425,2.771052779217132e-07,2,3
F28,400000,400000,1313,1,3,0.0032820140645656,0.0032825,4.85935434369443e-07,3,3
F29,400000,400000,600,1,3,0.0004984646523658,0.0015,0.0010015353476341,4,3
F30,100000,100000,2645,1,3,0.0264490445496103,0.02645,9.55450389611423e-07,5,12
F31,400000,400000,3442,1,3,0.0086056838927635,0.008605,6.838927635605813e-07,5,3
F32,200000,200000,9271,1,3,0.046353914941122,0.046355,1.0850588779906525e-06,5,6
F33,200000,200000,9225,1,3,0.0461256671044579,0.046125,6.671044579242835e-07,5,6
F34,400000,400000,2647,1,3,0.0066167981930173,0.0066175,7.018069826964651e-07,4,3
F35,100000,100000,6739,1,3,0.0673852847168664,0.06739,4.7152831335606216e-06,5,12
F36,200000,200000,9323,1,3,0.0466150029864401,0.046615,2.986440199304052e-09,5,6
F37,400000,400000,7765,1,3,0.0194117306975976,0.0194125,7.693024023092132e-07,2,3
F38,100000,100000,1297,1,3,0.0129706929933842,0.01297,6.929933842967501e-07,1,12
F39,400000,400000,2561,1,3,0.0064034630379533,0.0064025,9.630379533050876e-07,7,3
F40,400000,400000,1863,1,3,0.0046587330694751,0.0046575,1.2330694751181565e-06,5,3
F41,200000,200000,624,1,3,0.0031211288344562,0.00312,1.1288344562826978e-06,6,6
F42,100000,100000,5039,1,3,0.0503905518238373,0.05039,5.518238373539153e-07,5,12
F43,200000,200000,6039,1,3,0.030195586930385,0.030195,5.869303850297714e-07,5,6
F44,400000,400000,7698,1,3,0.0192447410138114,0.019245,2.589861885123057e-07,5,3
F45,100000,100000,1831,1,3,0.0183101381742514,0.01831,1.381742514919293e-07,4,12
F46,200000,200000,5603,1,3,0.0280148608290615,0.028015,1.3917093845752793e-07,3,6
F47,400000,400000,1188,1,3,0.0029688276158021,0.00297,1.172384197899428e-06,1,3
F48,400000,400000,3758,1,3,0.0093949848159303,0.009395,1.518406965786423e-08,4,3
