Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,400000,400000,2995,1,3,0.0074880944779234,0.0074875,5.944779234235212e-07,4,3
F2,200000,200000,6659,1,3,0.0332944896813756,0.033295,5.103186243929358e-07,3,6
F3,400000,400000,2516,1,3,0.0062897722512844,0.00629,2.277487155350963e-07,5,3
F4,200000,200000,1341,1,3,0.0067045740527387,0.006705,4.25947261279043e-07,6,6
F5,400000,400000,7967,1,3,0.0199169879802789,0.0199175,5.120197210349564e-07,5,3
F6,400000,400000,3659,1,3,0.0091469506065122,0.0091475,5.493934877275064e-07,2,3
F7,400000,400000,2256,1,3,0.0056389016538686,0.00564,1.0983461314001755e-06,7,3
F8,400000,400000,8334,1,3,0.0208340882534349,0.020835,9.117465650868016e-07,6,3
F9,400000,400000,1883,1,3,0.0047070512208473,0.0047075,4.487791526418261e-07,4,3
F10,200000,200000,6277,1,3,0.0313851854122104,0.031385,1.854122104669176e-07,5,6
F11,400000,400000,1646,1,3,0.0041160973313653,0.004115,1.0973313653095745e-06,3,3
F12,400000,400000,2295,1,3,0.0057371160875643,0.0057375,3.839124356691884e-07,3,3
F13,200000,200000,1690,1,3,0.0084490023114499,0.00845,9.97688550039011e-07,4,6
F14,200000,200000,641,1,3,0.0032042974093556,0.003205,7.025906443168702e-07,7,6
F15,400000,400000,6365,1,3,0.0159127686229909,0.0159125,2.686229909586169e-07,6,3
F16,200000,200000,2381,1,3,0.0119045590653729,0.011905,4.409346270901199e-07,6,6
F17,100000,100000,3229,1,3,0.0322878069662815,0.03229,2.1930337184700166e-06,6,12
F18,400000,400000,3959,1,3,0.0098976678132561,0.0098975,1.6781325618345225e-07,6,3
F19,200000,200000,2515,1,3,0.0125745300988575,0.012575,4.699011424379174e-07,5,6
F20,200000,200000,6895,1,3,0.0344741136297548,0.034475,8.863702451664124e-07,5,6
F21,400000,400000,1100,1,3,0.0027490692704328,0.00275,9.307295671641748e-07,2,3
F22,400000,400000,5694,1,3,0.0142359691342536,0.014235,9.691342536238129e-07,3,3
F23,200000,200000,656,1,3,0.0032798045772146,0.00328,1.954227853376983e-07,2,6
F24,400000,400000,9994,1,3,0.0249852299597537,0.024985,2.299597537183673e-07,6,3
F25,400000,400000,4695,1,3,0.0117368700724324,0.0117375,6.299275675959032e-07,5,3
F26,400000,400000,7494,1,3,0.0187350433323328,0.018735,4.33323328885571e-08,2,3
F27,400000,400000,2213,1,3,0.0055319586494241,0.0055325,5.413505758710205e-07,6,3
F28,400000,400000,4700,1,3,0.0117496969052005,0.01175,3.030947994982214e-07,4,3
F29,100000,100000,814,1,3,0.0081398286902075,0.00814,1.713097924817969e-07,2,12
F30,200000,200000,7664,1,3,0.038318918769731,0.03832,1.0812302689636175e-06,5,6
F31,100000,100000,3625,1,3,0.0362478313555322,0.03625,2.168644467774594e-06,6,12
F32,100000,100000,3800,1,3,0.0380021289546936,0.038,2.1289546936822945e-06,3,12
F33,400000,400000,600,1,3,0.0008816542121101,0.0015,0.0006183457878898,3,3
F34,200000,200000,975,1,3,0.0048738200523101,0.004875,1.1799476898151015e-06,5,6
F35,200000,200000,1636,1,3,0.0081809924315918,0.00818,9.924315918716231e-07,7,6
F36,200000,200000,3681,1,3,0.0184056990656699,0.018405,6.990656699658315e-07,3,6
F37,200000,200000,3677,1,3,0.0183848711154278,0.018385,1.288845721397758e-07,4,6
F38,400000,400000,4513,1,3,0.0112814654660801,0.0112825,1.0345339198081227e-06,3,3
F39,400000,400000,4994,1,3,0.0124847195937275,0.012485,2.804062724549861e-07,3,3
F40,400000,400000,5957,1,3,0.0148925129186101,0.0148925,1.291861012955864e-08,2,3
F41,400000,400000,1080,1,3,0.0027004506461984,0.0027,4.506461984488466e-07,1,3
F42,200000,200000,6064,1,3,0.0303198899058547,0.03032,1.1009414525864349e-07,3,6
F43,200000,200000,7856,1,3,0.0392786970822795,0.03928,1.30291772045682e-06,6,6
F44,400000,400000,5049,1,3,0.012622321689607,0.0126225,1.7831039296999085e-07,4,3
F45,200000,200000,2609,1,3,0.0130438841508363,0.013045,1.115849163636426e-06,5,6
F46,200000,200000,2463,1,3,0.0123159959769262,0.012315,9.95976926286557e-07,2,6
F47,100000,100000,4482,1,3,0.0448198511836542,0.04482,1.4881634574637206e-07,5,12
F48,100000,100000,6665,1,3,0.0666549366211507,0.06665,4.93662115078064e-06,6,12
