Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,400000,400000,1909,1,3,0.0047734241714483,0.0047725,9.241714483262596e-07,1,3
F2,100000,100000,1401,1,3,0.0140088226588726,0.01401,1.177341127400408e-06,6,12
F3,400000,400000,9953,1,3,0.024881339120095,0.0248825,1.1608799049510343e-06,1,3
F4,400000,400000,799,1,3,0.0019978700329259,0.0019975,3.7003292595230025e-07,3,3
F5,400000,400000,8704,1,3,0.0217605350951018,0.02176,5.350951018945338e-07,2,3
F6,200000,200000,7874,1,3,0.0393675897721168,0.03937,2.4102278831511503e-06,6,6
F7,400000,400000,600,1,3,0.0005487292887264,0.0015,0.0009512707112735,4,3
F8,400000,400000,970,1,3,0.0024257661563279,0.002425,7.661563279463823e-07,6,3
F9,100000,100000,3917,1,3,0.0391675309573259,0.03917,2.469042674056732e-06,4,12
F10,200000,200000,9550,1,3,0.0477477391158384,0.04775,2.260884161595089e-06,3,6
F11,100000,100000,5044,1,3,0.0504387004354278,0.05044,1.2995645721353144e-06,4,12
F12,400000,400000,1239,1,3,0.0030971695372604,0.0030975,3.304627395309297e-07,7,3
F13,100000,100000,3668,1,3,0.0366811675347271,0.03668,1.1675347271686287e-06,6,12
F14,400000,400000,831,1,3,0.0020786723458663,0.0020775,1.1723458663392798e-06,2,3
F15,400000,400000,7894,1,3,0.0197344113448937,0.019735,5.886551062671275e-07,4,3
F16,400000,400000,630,1,3,0.0015756376811569,0.001575,6.376811569827612e-07,1,3
F17,400000,400000,1607,1,3,0.0040177104394202,0.0040175,2.1043942022985762e-07,4,3
F18,200000,200000,2199,1,3,0.010994801616727,0.010995,1.9838327294276206e-07,2,6
F19,400000,400000,5339,1,3,0.0133464627034799,0.0133475,1.0372965200556444e-06,1,3
F20,200000,200000,1043,1,3,0.0052139232732211,0.005215,1.076726778878427e-06,6,6
F21,200000,200000,3581,1,3,0.0179040560777402,0.017905,9.439222597960872e-07,2,6
F22,200000,200000,4275,1,3,0.0213761180484067,0.021375,1.118048406720945e-06,3,6
F23,400000,400000,5879,1,3,0.0146964556003155,0.0146975,1.0443996844838185e-06,1,3
F24,100000,100000,6385,1,3,0.0638521952870955,0.06385,2.1952870955660453e-06,3,12
F25,400000,400000,2334,1,3,0.0058345615620681,0.005835,4.384379318142506e-07,2,3
F26,200000,200000,8805,1,3,0.0440254634379357,0.044025,4.634379357840168e-07,4,6
F27,100000,100000,8079,1,3,0.0807896431900966,0.08079,3.5680990331798945e-07,4,12
F28,400000,400000,600,1,3,0.0010167911880278,0.0015,0.0004832088119721,7,3
F29,400000,400000,3761,1,3,0.0094036349539862,0.0094025,1.134953986218004e-06,4,3
F30,400000,400000,3773,1,3,0.0094334850324726,0.0094325,9.850324726549953e-07,6,3
F31,400000,400000,9809,1,3,0.0245228438702105,0.0245225,3.438702105042213e-07,4,3
F32,200000,200000,8453,1,3,0.0422641617943211,0.042265,8.382056788935888e-07,3,6
F33,400000,400000,600,1,3,0.0001089561359999,0.0015,0.001391043864,2,3
F34,400000,400000,5660,1,3,0.0141507856586818,0.01415,7.856586818864864e-07,3,3
F35,400000,400000,8323,1,3,0.0208062995565607,0.0208075,1.200443439201837e-06,6,3
F36,200000,200000,1129,1,3,0.0056454868300707,0.005645,4.868300707118814e-07,6,6
F37,400000,400000,600,1,3,0.000408212754553,0.0015,0.0010917872454469,6,3
F38,400000,400000,1643,1,3,0.0041062915527358,0.0041075,1.208447264117174e-06,3,3
F39,400000,400000,9581,1,3,0.0239512975682425,0.0239525,1.202431757454936e-06,1,3
F40,100000,100000,825,1,3,0.0082499893430388,0.00825,1.0656961167698764e-08,1,12
F41,100000,100000,996,1,3,0.0099612441199382,0.00996,1.2441199382963453e-06,4,12
F42,100000,100000,851,1,3,0.008509275130092,0.00851,7.24869907934439e-07,3,12
F43,400000,400000,600,1,3,0.0003881947581366,0.0015,0.0011118052418633,3,3
F44,400000,400000,4782,1,3,0.0119558679356408,0.011955,8.679356408788919e-07,3,3
F45,400000,400000,664,1,3,0.0016592632150725,0.00166,7.367849274002997e-07,5,3
F46,400000,400000,2223,1,3,0.0055584621572733,0.0055575,9.621572733195527e-07,2,3
F47,400000,400000,1289,1,3,0.003222408057029,0.0032225,9.194297098018625e-08,5,3
F48,400000,400000,11907,1,3,0.0297669968251699,0.0297675,5.031748300104999e-07,3,3
