Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,400000,400000,600,1,3,0.0001830529869329,0.0015,0.001316947013067,3,3
F2,200000,200000,10221,1,3,0.0511066589906533,0.051105,1.6589906533664989e-06,2,6
F3,200000,200000,1591,1,3,0.007954849140191,0.007955,1.5085980893322914e-07,1,6
F4,100000,100000,8173,1,3,0.0817270751293486,0.08173,2.9248706513718137e-06,7,12
F5,400000,400000,6318,1,3,0.0157954539515362,0.015795,4.539515362535218e-07,1,3
F6,100000,100000,3919,1,3,0.0391909742841745,0.03919,9.742841745041808e-07,2,12
F7,200000,200000,5532,1,3,0.0276602698903364,0.02766,2.698903364302397e-07,7,6
F8,200000,200000,974,1,3,0.004870971972847,0.00487,9.719728470266797e-07,1,6
F9,200000,200000,1091,1,3,0.0054551200787191,0.005455,1.2007871917803228e-07,2,6
F10,400000,400000,5745,1,3,0.0143621912842583,0.0143625,3.087157416925557e-07,2,3
F11,100000,100000,1021,1,3,0.0102103845754051,0.01021,3.845754051289008e-07,5,12
F12,400000,400000,666,1,3,0.0016651775588861,0.001665,1.775588861772145e-07,5,3
F13,400000,400000,7947,1,3,0.0198673957114251,0.0198675,1.0428857484881537e-07,7,3
F14,400000,400000,11055,1,3,0.0276377608014746,0.0276375,2.6080147462123615e-07,6,3
F15,100000,100000,2247,1,3,0.0224699778124058,0.02247,2.2187594105743672e-08,3,12
F16,400000,400000,2139,1,3,0.0053480389053939,0.0053475,5.389053939815897e-07,4,3
F17,400000,400000,5340,1,3,0.0133490648694427,0.01335,9.3513055723915e-07,7,3
F18,400000,400000,1665,1,3,0.0041637246676991,0.0041625,1.2246676991531022e-06,7,3
F19,200000,200000,9389,1,3,0.0469455266894827,0.046945,5.266894827077317e-07,7,6
F20,400000,400000,10981,1,3,0.0274530755348454,0.0274525,5.755348454934694e-07,1,3
F21,200000,200000,7172,1,3,0.0358615041301491,0.03586,1.5041301491547363e-06,3,6
F22,200000,200000,1062,1,3,0.0053091804617227,0.00531,8.195382772595641e-07,5,6
F23,400000,400000,855,1,3,0.0021378618330169,0.0021375,3.618330169517965e-07,4,3
F24,400000,400000,2311,1,3,0.0057773877505859,0.0057775,1.1224941405020561e-07,3,3
F25,400000,400000,600,1,3,0.0005351489516712,0.0015,0.0009648510483287,2,3
F26,400000,400000,2005,1,3,0.0050123816276927,0.0050125,1.183723072027687e-07,3,3
F27,200000,200000,879,1,3,0.004394910880979,0.004395,8.911902095801173e-08,6,6
F28,200000,200000,1160,1,3,0.0057998292671143,0.0058,1.7073288569036118e-07,5,6
F29,400000,400000,3346,1,3,0.0083660616594033,0.008365,1.0616594033462795e-06,6,3
F30,100000,100000,3536,1,3,0.0353582393699652,0.03536,1.7606300347638992e-06,7,12
F31,400000,400000,7285,1,3,0.0182123014692214,0.0182125,1.9853077851822445e-07,6,3
F32,400000,400000,600,1,3,0.0007276965158486,0.0015,0.0007723034841513,6,3
F33,100000,100000,2092,1,3,0.0209189239934065,0.02092,1.0760065934159455e-06,2,12
F34,200000,200000,11214,1,3,0.0560679443481296,0.05607,2.055651870357112e-06,2,6
F35,200000,200000,1667,1,3,0.0083338048632104,0.008335,1.1951367895248616e-06,7,6
F36,400000,400000,6045,1,3,0.0151131959237258,0.0151125,6.959237258703094e-07,5,3
F37,400000,400000,2180,1,3,0.0054511668763082,0.00545,1.1668763082832434e-06,6,3
F38,400000,400000,2105,1,3,0.0052631070270503,0.0052625,6.070270503234776e-07,2,3
F39,400000,400000,600,1,3,0.0003434808128112,0.0015,0.0011565191871887,1,3
F40,200000,200000,1707,1,3,0.00853415557824,0.008535,8.44421759944522e-07,3,6
F41,400000,400000,4649,1,3,0.0116220850682858,0.0116225,4.1493171411798046e-07,6,3
F42,200000,200000,6347,1,3,0.0317351140463149,0.031735,1.1404631496125807e-07,3,6
F43,100000,100000,3403,1,3,0.0340285196497035,0.03403,1.4803502964219617e-06,2,12
F44,200000,200000,1677,1,3,0.0083840114446549,0.008385,9.885553450030005e-07,2,6
F45,400000,400000,10967,1,3,0.027416928436659,0.0274175,5.715633409585086e-07,5,3
F46,400000,400000,4648,1,3,0.011620054501686,0.01162,5.450168605487805e-08,1,3
F47,400000,400000,5477,1,3,0.0136917882699453,0.0136925,7.117300546977123e-07,3,3
F48,400000,400000,2153,1,3,0.0053832516765024,0.0053825,7.516765024159419e-07,7,3
