Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,200000,200000,9031,1,3,0.0451547667928081,0.045155,2.33207191835394e-07,4,6
F2,400000,400000,10438,1,3,0.0260953150584016,0.026095,3.150584016800573e-07,7,3
F3,400000,400000,793,1,3,0.0019830872315226,0.0019825,5.872315226290031e-07,6,3
F4,100000,100000,3400,1,3,0.0339994264670121,0.034,5.735329878520101e-07,4,12
F5,400000,400000,5629,1,3,0.0140714379254629,0.0140725,1.062074537051469e-06,5,3
F6,200000,200000,1675,1,3,0.0083759904837712,0.008375,9.904837712446102e-07,5,6
F7,200000,200000,6286,1,3,0.0314294181684848,0.03143,5.818315151201459e-07,5,6
F8,400000,400000,10283,1,3,0.0257073354640521,0.0257075,1.6453594787330108e-07,5,3
F9,400000,400000,1825,1,3,0.0045622910499452,0.0045625,2.089500547889853e-07,3,3
F10,200000,200000,7465,1,3,0.0373242206703223,0.037325,7.793296776248404e-07,5,6
F11,200000,200000,1421,1,3,0.0071052673360431,0.007105,2.673360431082461e-07,4,6
F12,200000,200000,3265,1,3,0.0163249058046309,0.016325,9.4195369025607e-08,1,6
F13,200000,200000,9141,1,3,0.0457033255851362,0.045705,1.6744148637684586e-06,4,6
F14,400000,400000,10860,1,3,0.0271500273718924,0.02715,2.7371892426242272e-08,4,3
F15,400000,400000,2481,1,3,0.0062020076782288,0.0062025,4.923217711283456e-07,6,3
F16,400000,400000,2819,1,3,0.0070480658227346,0.0070475,5.658227346504868e-07,1,3
F17,100000,100000,611,1,3,0.0061093599518311,0.00611,6.400481688496537e-07,2,12
F18,400000,400000,600,1,3,0.000185338767892,0.0015,0.0013146612321079,3,3
F19,400000,400000,9409,1,3,0.0235233664248225,0.0235225,8.664248225022375e-07,1,3
F20,100000,100000,2150,1,3,0.0215006252367524,0.0215,6.252367524481328e-07,4,12
F21,200000,200000,8280,1,3,0.0413987494837579,0.0414,1.2505162420642368e-06,5,6
F22,200000,200000,786,1,3,0.0039300766505186,0.00393,7.665051864318846e-08,5,6
F23,400000,400000,1545,1,3,0.0038613360834069,0.0038625,1.1639165930035255e-06,1,3
F24,400000,400000,4873,1,3,0.0121832169031702,0.0121825,7.169031702013856e-07,5,3
F25,200000,200000,2405,1,3,0.0120246939996838,0.012025,3.060003161328012e-07,7,6
F26,400000,400000,600,1,3,0.0008014077466708,0.0015,0.0006985922533291,2,3
F27,400000,400000,600,1,3,0.0008670987138038,0.0015,0.0006329012861961,3,3
F28,400000,400000,600,1,3,0.000927876122524,0.0015,0.0005721238774759,6,3
F29,200000,200000,2347,1,3,0.0117347438801791,0.011735,2.561198208569232e-07,1,6
F30,200000,200000,6155,1,3,0.0307746119474303,0.030775,3.8805256969212665e-07,2,6
F31,200000,200000,875,1,3,0.0043741544367159,0.004375,8.455632840402572e-07,4,6
F32,200000,200000,9078,1,3,0.045390350275776,0.04539,3.502757760925901e-07,5,6
F33,400000,400000,4613,1,3,0.0115334051113826,0.0115325,9.051113826225726e-07,2,3
F34,200000,200000,2733,1,3,0.0136642997617822,0.013665,7.002382177052902e-07,4,6
F35,400000,400000,5553,1,3,0.0138824515885515,0.0138825,4.84114484420456e-08,2,3
F36,100000,100000,3600,1,3,0.0359996539705687,0.036,3.4602943121270213e-07,7,12
F37,200000,200000,10513,1,3,0.05256443017511,0.052565,5.698248899399516e-07,5,6
F38,400000,400000,4178,1,3,0.0104439227335799,0.010445,1.0772664200027482e-06,6,3
F39,400000,400000,9143,1,3,0.0228574548170543,0.0228575,4.518294568697789e-08,7,3
F40,400000,400000,1623,1,3,0.0040567072121652,0.0040575,7.927878347222667e-07,7,3
F41,400000,400000,600,1,3,0.0001701828022153,0.0015,0.0013298171977846,2,3
F42,400000,400000,9287,1,3,0.0232164367784372,0.0232175,1.0632215627325026e-06,2,3
F43,100000,100000,790,1,3,0.0078992131332196,0.0079,7.868667803133389e-07,7,12
F44,400000,400000,600,1,3,0.0005202301489889,0.0015,0.000979769851011,7,3
F45,200000,200000,2760,1,3,0.0138010877690693,0.0138,1.0877690693258946e-06,3,6
F46,100000,100000,3843,1,3,0.0384288956976621,0.03843,1.1043023378509709e-06,4,12
F47,400000,400000,4021,1,3,0.0100513947224239,0.0100525,1.105277576020705e-06,3,3
F48,200000,200000,9995,1,3,0.0499726823752809,0.049975,2.317624719007372e-06,5,6
