Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,200000,200000,1628,1,2,0.0081395098694917,0.00814,,7
F2,400000,400000,600,1,2,0.0001272989962144,0.0015,,6
F3,400000,400000,2031,1,2,0.0050785490461663,0.0050775,,5
F4,400000,400000,4471,1,2,0.011177876169546,0.0111775,,7
F5,200000,200000,5190,1,2,0.0259490837061114,0.02595,,4
F6,400000,400000,746,1,2,0.0018653851198282,0.001865,,2
F7,100000,100000,7113,1,2,0.0711302221097434,0.07113,,5
F8,200000,200000,2992,1,2,0.0149611575514549,0.01496,,5
F9,400000,400000,600,1,2,0.0012553431318313,0.0015,,1
F10,400000,400000,2971,1,2,0.0074268287041996,0.0074275,,3
F11,200000,200000,703,1,2,0.0035145419254781,0.003515,,1
F12,400000,400000,6506,1,2,0.0162658507007709,0.016265,,4
F13,400000,400000,10904,1,2,0.0272600744271203,0.02726,,5
F14,400000,400000,4727,1,2,0.0118184847615909,0.0118175,,6
F15,200000,200000,9385,1,2,0.0469261902476628,0.046925,,4
F16,200000,200000,772,1,2,0.0038600653971845,0.00386,,7
F17,400000,400000,2515,1,2,0.0062877558524045,0.0062875,,6
F18,200000,200000,1778,1,2,0.008889817260479,0.00889,,6
F19,400000,400000,684,1,2,0.0017109231389522,0.00171,,2
F20,400000,400000,9787,1,2,0.0244677971740751,0.0244675,,4
F21,400000,400000,2189,1,2,0.0054737401209249,0.0054725,,4
F22,100000,100000,1585,1,2,0.0158510076906379,0.01585,,6
F23,200000,200000,732,1,2,0.0036608024922871,0.00366,,3
F24,400000,400000,4907,1,2,0.0122687242227436,0.0122675,,4
F25,400000,400000,1583,1,2,0.0039562757034359,0.0039575,,5
F26,200000,200000,873,1,2,0.0043657853024408,0.004365,,6
F27,400000,400000,2355,1,2,0.0058864563320018,0.0058875,,3
F28,200000,200000,3269,1,2,0.0163446783467586,0.016345,,5
F29,400000,400000,2629,1,2,0.0065716378904449,0.0065725,,4
F30,200000,200000,6772,1,2,0.0338576330084579,0.03386,,5
F31,400000,400000,2935,1,2,0.0073382718227011,0.0073375,,5
F32,400000,400000,2181,1,2,0.0054534075619232,0.0054525,,7
F33,200000,200000,2033,1,2,0.0101654820389305,0.010165,,5
F34,400000,400000,600,1,2,0.0007781449813352,0.0015,,3
F35,400000,400000,3375,1,2,0.0084387489510972,0.0084375,,1
F36,400000,400000,785,1,2,0.0019626081166009,0.0019625,,6
F37,400000,400000,2354,1,2,0.0058848814904336,0.005885,,1
F38,200000,200000,3339,1,2,0.016695023438262,0.016695,,7
F39,400000,400000,5082,1,2,0.0127043621800627,0.012705,,7
F40,400000,400000,1611,1,2,0.0040275934202752,0.0040275,,4
F41,400000,400000,9435,1,2,0.0235866542066055,0.0235875,,5
F42,100000,100000,5104,1,2,0.051040013987784,0.05104,,5
F43,400000,400000,7495,1,2,0.0187383801498672,0.0187375,,5
F44,200000,200000,3335,1,2,0.0166743268274277,0.016675,,7
F45,200000,200000,2170,1,2,0.0108497543890295,0.01085,,3
F46,400000,400000,8513,1,2,0.0212822900416213,0.0212825,,4
F47,400000,400000,600,1,2,0.0014339839406144,0.0015,,4
F48,200000,200000,2138,1,2,0.0106891913598747,0.01069,,4
