Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,50000,50000,7726,1,3,0.15451611275522548,0.15452,,3
F2,50000,50000,9347,1,3,0.1869405966880524,0.18694,,5
F3,100000,100000,1249,1,3,0.012490194204706984,0.01249,,6
F4,200000,200000,6609,1,3,0.03304470434924467,0.033045,,1
F5,50000,50000,3236,1,3,0.06471785377704975,0.06472,,2
F6,400000,400000,8693,1,3,0.02173309947389801,0.0217325,,2
F7,100000,100000,11689,1,3,0.11689238945139024,0.11689,,7
F8,200000,200000,6687,1,3,0.03343501436098373,0.033435,,6
F9,50000,50000,6381,1,3,0.12762793674817907,0.12762,,4
F10,100000,100000,8910,1,3,0.0891031190753575,0.0891,,3
F11,400000,400000,3489,1,3,0.008721456282788642,0.0087225,,4
F12,400000,400000,4740,1,3,0.01185078765265321,0.01185,,5
F13,200000,200000,11660,1,3,0.05830042707020791,0.0583,,5
F14,50000,50000,7041,1,3,0.14081285524694004,0.14082,,6
F15,200000,200000,5769,1,3,0.02884395364632779,0.028845,,4
F16,200000,200000,2194,1,3,0.010969499216994666,0.01097,,1
