Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,400000,400000,7249,1,3,0.018121987976665088,0.0181225,,5
F2,400000,400000,11143,1,3,0.027857694016898638,0.0278575,,1
F3,400000,400000,4798,1,3,0.011994279325850066,0.011995,,4
F4,400000,400000,4558,1,3,0.011396006155356853,0.011395,,5
F5,400000,400000,1537,1,3,0.003843480584723946,0.0038425,,3
F6,400000,400000,4421,1,3,0.011052503693412152,0.0110525,,1
F7,400000,400000,2183,1,3,0.005456894168412774,0.0054575,,4
F8,100000,100000,6301,1,3,0.06301282331403146,0.06301,,3
F9,400000,400000,600,1,3,0.0013938880600791181,0.0015,,3
F10,400000,400000,8696,1,3,0.02174071662257493,0.02174,,1
F11,400000,400000,987,1,3,0.0024682854814581656,0.0024675,,2
F12,400000,400000,600,1,3,0.0013212413765174569,0.0015,,5
F13,400000,400000,2023,1,3,0.005058508770738324,0.0050575,,5
F14,200000,200000,775,1,3,0.003875662969973548,0.003875,,3
F15,400000,400000,1103,1,3,0.002757878597971941,0.0027575,,1
F16,400000,400000,5967,1,3,0.014917408228113715,0.0149175,,4
F17,200000,200000,6412,1,3,0.03205990657785285,0.03206,,2
F18,400000,400000,2524,1,3,0.006308756154986661,0.00631,,1
F19,400000,400000,872,1,3,0.0021809963424916923,0.00218,,6
F20,100000,100000,2949,1,3,0.029491118107696668,0.02949,,3
F21,400000,400000,3381,1,3,0.00845176528443431,0.0084525,,3
F22,200000,200000,9110,1,3,0.045550635473678935,0.04555,,3
F23,400000,400000,10610,1,3,0.026526096784143083,0.026525,,2
F24,400000,400000,4556,1,3,0.01138978188994777,0.01139,,7
F25,400000,400000,5841,1,3,0.014603345829577341,0.0146025,,2
F26,400000,400000,5904,1,3,0.014759087713223984,0.01476,,1
F27,400000,400000,5281,1,3,0.013202258260933686,0.0132025,,3
F28,200000,200000,1969,1,3,0.009845022958046457,0.009845,,2
F29,400000,400000,10374,1,3,0.025934856835003572,0.025935,,3
F30,100000,100000,803,1,3,0.008029075749828474,0.00803,,7
F31,400000,400000,2966,1,3,0.007415390471969596,0.007415,,2
F32,400000,400000,2001,1,3,0.0050017469264378445,0.0050025,,7
F33,400000,400000,1272,1,3,0.003180162000559039,0.00318,,5
F34,200000,200000,10340,1,3,0.05170001006971631,0.0517,,2
F35,400000,400000,3270,1,3,0.008174360016279664,0.008175,,5
F36,400000,400000,3138,1,3,0.007845115119298557,0.007845,,4
F37,400000,400000,600,1,3,0.00020773614978400468,0.0015,,4
F38,400000,400000,600,1,3,0.001284289583716347,0.0015,,7
F39,100000,100000,2508,1,3,0.025080312750250966,0.02508,,5
F40,100000,100000,9321,1,3,0.09320688776494374,0.09321,,3
F41,400000,400000,600,1,3,0.0013286183438769583,0.0015,,1
F42,400000,400000,1200,1,3,0.0029988201827525207,0.003,,4
F43,100000,100000,1848,1,3,0.01847894823346584,0.01848,,3
F44,200000,200000,6417,1,3,0.03208437924109977,0.032085,,1
F45,200000,200000,742,1,3,0.0037091987660728618,0.00371,,7
F46,400000,400000,600,1,3,0.0007470664409993215,0.0015,,2
F47,400000,400000,7861,1,3,0.01965179864348395,0.0196525,,2
F48,400000,400000,600,1,3,0.001320259644946612,0.0015,,6
