Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,200000,200000,1991,1,3,0.009955739404002961,0.009955,,7
F2,400000,400000,8825,1,3,0.022062456843219835,0.0220625,,3
F3,400000,400000,2330,1,3,0.005826222606857057,0.005825,,3
F4,200000,200000,3005,1,3,0.015025803594039377,0.015025,,6
F5,400000,400000,2187,1,3,0.005467623220034246,0.0054675,,4
F6,400000,400000,7274,1,3,0.018185086629967206,0.018185,,5
F7,400000,400000,5867,1,3,0.014666917318780448,0.0146675,,3
F8,400000,400000,2098,1,3,0.005244883113035725,0.005245,,5
F9,200000,200000,4612,1,3,0.02305879763035712,0.02306,,1
F10,100000,100000,1021,1,3,0.010209419548263265,0.01021,,1
F11,400000,400000,1495,1,3,0.0037363265675153245,0.0037375,,7
F12,200000,200000,2553,1,3,0.01276515545585477,0.012765,,2
F13,200000,200000,932,1,3,0.004660818283834578,0.00466,,2
F14,200000,200000,676,1,3,0.00337882436683945,0.00338,,1
F15,200000,200000,6083,1,3,0.030413663622831044,0.030415,,7
F16,400000,400000,1029,1,3,0.0025712694886683707,0.0025725,,5
F17,400000,400000,1786,1,3,0.0044643471827773284,0.004465,,6
F18,200000,200000,888,1,3,0.00444115409470891,0.00444,,4
F19,400000,400000,3484,1,3,0.008709826195261283,0.00871,,4
F20,200000,200000,4858,1,3,0.024288880921572886,0.02429,,6
F21,400000,400000,600,1,3,0.0012608203515828142,0.0015,,3
F22,200000,200000,5144,1,3,0.025718949893476728,0.02572,,7
F23,400000,400000,2433,1,3,0.006082180984542496,0.0060825,,6
F24,400000,400000,1022,1,3,0.002554594195502413,0.002555,,2
F25,200000,200000,1196,1,3,0.005979330435546659,0.00598,,7
F26,400000,400000,9547,1,3,0.023867782453437625,0.0238675,,5
F27,400000,400000,10309,1,3,0.025772698912678582,0.0257725,,5
F28,400000,400000,5121,1,3,0.012803269966248254,0.0128025,,5
F29,400000,400000,1307,1,3,0.0032664020229268287,0.0032675,,3
F30,400000,400000,7066,1,3,0.01766402601441691,0.017665,,7
F31,200000,200000,5118,1,3,0.025590666774185256,0.02559,,3
F32,400000,400000,2551,1,3,0.00637811608162131,0.0063775,,5
F33,400000,400000,5209,1,3,0.013021817431113747,0.0130225,,1
F34,400000,400000,3562,1,3,0.008905987151552275,0.008905,,3
F35,200000,200000,10305,1,3,0.05152367144932618,0.051525,,3
F36,400000,400000,10563,1,3,0.02640681933571426,0.0264075,,3
F37,400000,400000,2370,1,3,0.005926092847187425,0.005925,,1
F38,400000,400000,3061,1,3,0.007652260957358659,0.0076525,,6
F39,400000,400000,6825,1,3,0.017061294576368152,0.0170625,,4
F40,200000,200000,4282,1,3,0.02140950167141986,0.02141,,6
F41,400000,400000,7611,1,3,0.019028530618332012,0.0190275,,4
F42,400000,400000,600,1,3,0.001350231929774931,0.0015,,1
F43,100000,100000,6902,1,3,0.06901838481318134,0.06902,,3
F44,200000,200000,10860,1,3,0.05429793791963153,0.0543,,3
F45,400000,400000,971,1,3,0.002428044878356052,0.0024275,,5
F46,400000,400000,1121,1,3,0.002803644984021393,0.0028025,,2
F47,400000,400000,11465,1,3,0.02866152734547232,0.0286625,,7
F48,100000,100000,2330,1,3,0.023299141590029552,0.0233,,7
