Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,200000,200000,4792,1,3,0.0239596123479282,0.02396,,1
F2,400000,400000,5136,1,3,0.0128394773105661,0.01284,,1
F3,100000,100000,2278,1,3,0.0227795283930848,0.02278,,6
F4,400000,400000,630,1,3,0.0015738585327624,0.001575,,1
F5,50000,50000,6748,1,3,0.1349540766596962,0.13496,,5
F6,100000,100000,7467,1,3,0.0746714197409422,0.07467,,4
F7,400000,400000,7961,1,3,0.0199034867324675,0.0199025,,7
F8,400000,400000,5749,1,3,0.0143732511037094,0.0143725,,6
F9,100000,100000,2668,1,3,0.0266795648783242,0.02668,,5
F10,200000,200000,7743,1,3,0.0387165691526247,0.038715,,4
F11,400000,400000,1205,1,3,0.0030132858604913,0.0030125,,4
F12,200000,200000,1785,1,3,0.0089246150870349,0.008925,,6
F13,200000,200000,7878,1,3,0.0393911323371468,0.03939,,5
F14,200000,200000,3255,1,3,0.0162751181943603,0.016275,,1
F15,200000,200000,2348,1,3,0.0117394717877669,0.01174,,5
F16,400000,400000,5079,1,3,0.012696697824226,0.0126975,,7
F17,400000,400000,10035,1,3,0.0250877775900242,0.0250875,,5
F18,400000,400000,600,1,3,0.000472539187818,0.0015,,7
F19,400000,400000,4565,1,3,0.0114127482587286,0.0114125,,4
F20,400000,400000,5273,1,3,0.0131822428327352,0.0131825,,2
F21,200000,200000,11149,1,3,0.0557431851297621,0.055745,,4
F22,400000,400000,600,1,3,0.000270990850446,0.0015,,2
F23,400000,400000,600,1,3,0.0005457551838723,0.0015,,5
F24,200000,200000,10707,1,3,0.053535562241513,0.053535,,1
F25,400000,400000,9289,1,2,0.0232218909422579,0.0232225,,4
F26,400000,400000,696,1,2,0.001739851166717,0.00174,,5
F27,100000,100000,1943,1,2,0.0194296732997885,0.01943,,5
F28,400000,400000,1828,1,2,0.004570392931484,0.00457,,2
F29,200000,200000,11121,1,2,0.0556052284373138,0.055605,,6
F30,400000,400000,11828,1,2,0.0295708323755653,0.02957,,1
F31,400000,400000,6067,1,2,0.0151668531291111,0.0151675,,4
F32,400000,400000,10563,1,2,0.0264066511419157,0.0264075,,7
F33,400000,400000,1892,1,2,0.0047299769215568,0.00473,,4
F34,400000,400000,1045,1,2,0.002612587418279,0.0026125,,6
F35,400000,400000,2360,1,2,0.005901228016792,0.0059,,5
F36,200000,200000,4203,1,2,0.0210148152191364,0.021015,,2
F37,400000,400000,3386,1,2,0.0084642586490706,0.008465,,3
F38,400000,400000,3031,1,2,0.0075767598955742,0.0075775,,1
F39,400000,400000,671,1,2,0.0016769519008063,0.0016775,,3
F40,400000,400000,1292,1,2,0.0032302419265159,0.00323,,3
F41,100000,100000,6428,1,2,0.0642794654242159,0.06428,,1
F42,400000,400000,3201,1,2,0.0080023704117086,0.0080025,,2
F43,200000,200000,1449,1,2,0.0072453419452669,0.007245,,7
F44,400000,400000,600,1,2,0.0014744801287573,0.0015,,1
F45,100000,100000,1377,1,2,0.0137702433944222,0.01377,,3
F46,100000,100000,3771,1,2,0.0377088601043117,0.03771,,6
F47,400000,400000,9073,1,2,0.0226819534526011,0.0226825,,3
F48,400000,400000,2433,1,2,0.0060819172751464,0.0060825,,6
