Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,200000,200000,6098,1,3,0.0304901440742859,0.03049,,7
F2,400000,400000,5227,1,3,0.0130684743270419,0.0130675,,6
F3,100000,100000,6979,1,3,0.0697886542388404,0.06979,,3
F4,400000,400000,776,1,3,0.001940107028119,0.00194,,6
F5,400000,400000,600,1,3,4.36502452496601e-05,0.0015,,3
F6,400000,400000,2511,1,3,0.0062767590894401,0.0062775,,3
F7,400000,400000,4533,1,3,0.0113328815137332,0.0113325,,5
F8,400000,400000,2335,1,3,0.0058380526900961,0.0058375,,5
F9,200000,200000,7741,1,3,0.0387039752500963,0.038705,,6
F10,400000,400000,600,1,3,0.0005067844911023,0.0015,,1
F11,400000,400000,7468,1,3,0.0186694984454369,0.01867,,3
F12,50000,50000,2287,1,3,0.0457420403701205,0.04574,,7
F13,200000,200000,1947,1,3,0.0097351630545328,0.009735,,3
F14,100000,100000,1367,1,3,0.0136704683913174,0.01367,,3
F15,400000,400000,2275,1,3,0.0056869967531413,0.0056875,,7
F16,200000,200000,1153,1,3,0.0057638847986795,0.005765,,1
F17,400000,400000,600,1,3,0.0002023654675357,0.0015,,7
F18,100000,100000,5375,1,3,0.0537524322344384,0.05375,,6
F19,400000,400000,2404,1,3,0.0060104585804845,0.00601,,4
F20,400000,400000,10389,1,3,0.025971406698569,0.0259725,,1
F21,200000,200000,5912,1,3,0.0295593203214241,0.02956,,3
F22,400000,400000,4029,1,3,0.0100727680061277,0.0100725,,5
F23,400000,400000,1049,1,3,0.0026215749656183,0.0026225,,5
F24,400000,400000,3407,1,3,0.008518403968129,0.0085175,,7
F25,400000,400000,6812,1,2,0.0170299963450066,0.01703,,7
F26,400000,400000,1941,1,2,0.0048518329063753,0.0048525,,2
F27,100000,100000,7167,1,2,0.0716701138684424,0.07167,,7
F28,400000,400000,10502,1,2,0.0262558794939903,0.026255,,4
F29,400000,400000,7324,1,2,0.0183097021335152,0.01831,,1
F30,200000,200000,10652,1,2,0.0532584558250208,0.05326,,1
F31,100000,100000,9921,1,2,0.099213787230689,0.09921,,6
F32,100000,100000,854,1,2,0.008539256853037,0.00854,,4
F33,400000,400000,3580,1,2,0.0089489282204868,0.00895,,6
F34,400000,400000,9456,1,2,0.0236395006030247,0.02364,,4
F35,400000,400000,3303,1,2,0.00825852835811,0.0082575,,2
F36,400000,400000,600,1,2,0.000283327847225,0.0015,,3
F37,400000,400000,4328,1,2,0.0108191053448863,0.01082,,1
F38,400000,400000,600,1,2,0.0012716603402592,0.0015,,1
F39,200000,200000,8799,1,2,0.0439932253739489,0.043995,,4
F40,400000,400000,10323,1,2,0.0258076399771054,0.0258075,,6
F41,400000,400000,4450,1,2,0.0111252051353085,0.011125,,4
F42,400000,400000,7059,1,2,0.0176470959824616,0.0176475,,5
F43,400000,400000,852,1,2,0.0021300619049989,0.00213,,4
F44,50000,50000,2087,1,2,0.041737623225875,0.04174,,3
F45,400000,400000,7595,1,2,0.0189877815778686,0.0189875,,7
F46,400000,400000,4933,1,2,0.0123326266034345,0.0123325,,1
F47,100000,100000,8167,1,2,0.0816715060881684,0.08167,,1
F48,400000,400000,2752,1,2,0.0068793741702596,0.00688,,6
