Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,200000,200000,7206,1,3,0.0360315397651346,0.03603,,1
F2,50000,50000,874,1,3,0.0174806120990067,0.01748,,2
F3,400000,400000,5423,1,3,0.0135586642857373,0.0135575,,3
F4,400000,400000,4342,1,3,0.0108561131736235,0.010855,,5
F5,200000,200000,3509,1,3,0.0175450404345681,0.017545,,3
F6,400000,400000,9219,1,3,0.0230466793277934,0.0230475,,1
F7,400000,400000,1094,1,3,0.0027337546141462,0.002735,,2
F8,400000,400000,600,1,3,0.0002949370149895,0.0015,,1
F9,400000,400000,9859,1,3,0.0246487347865729,0.0246475,,7
F10,200000,200000,3147,1,3,0.0157354111785978,0.015735,,1
F11,400000,400000,4623,1,3,0.0115584577985863,0.0115575,,4
F12,400000,400000,4861,1,3,0.012153305574078,0.0121525,,2
F13,200000,200000,8426,1,3,0.0421313746501202,0.04213,,2
F14,200000,200000,3602,1,3,0.0180112258424864,0.01801,,3
F15,50000,50000,3005,1,3,0.0600952411723211,0.0601,,1
F16,200000,200000,10304,1,3,0.0515182146084828,0.05152,,2
F17,400000,400000,1662,1,3,0.0041541333565965,0.004155,,6
F18,100000,100000,3022,1,3,0.0302175898499632,0.03022,,1
F19,100000,100000,4587,1,3,0.0458690854130446,0.04587,,2
F20,400000,400000,3404,1,3,0.0085111944360382,0.00851,,2
F21,400000,400000,7099,1,3,0.0177466960842016,0.0177475,,4
F22,400000,400000,600,1,3,0.0005557036905946,0.0015,,5
F23,400000,400000,2493,1,3,0.0062321393974887,0.0062325,,3
F24,200000,200000,3398,1,3,0.016989243528326,0.01699,,1
F25,400000,400000,9419,1,2,0.0235487070306568,0.0235475,,2
F26,200000,200000,6313,1,2,0.0315661570780391,0.031565,,1
F27,400000,400000,6547,1,2,0.0163669538461418,0.0163675,,7
F28,100000,100000,4422,1,2,0.0442202386221299,0.04422,,1
F29,400000,400000,10693,1,2,0.0267313294388299,0.0267325,,2
F30,400000,400000,2363,1,2,0.0059081365633893,0.0059075,,1
F31,400000,400000,600,1,2,0.0002927530914141,0.0015,,1
F32,200000,200000,4955,1,2,0.024774759038009,0.024775,,1
F33,400000,400000,7629,1,2,0.0190735640475978,0.0190725,,2
F34,200000,200000,10177,1,2,0.0508874222775606,0.050885,,1
F35,100000,100000,939,1,2,0.0093902265575725,0.00939,,4
F36,100000,100000,10421,1,2,0.1042115491760696,0.10421,,2
F37,400000,400000,600,1,2,0.0013707735271457,0.0015,,3
F38,400000,400000,2951,1,2,0.0073784787873532,0.0073775,,7
F39,100000,100000,1130,1,2,0.0112997149476157,0.0113,,7
F40,200000,200000,4493,1,2,0.0224647684007989,0.022465,,7
F41,200000,200000,6747,1,2,0.0337353955025221,0.033735,,2
F42,400000,400000,600,1,2,7.701562269035733e-06,0.0015,,5
F43,100000,100000,5322,1,2,0.0532185266399925,0.05322,,1
F44,400000,400000,1576,1,2,0.0039390795291319,0.00394,,7
F45,200000,200000,3946,1,2,0.0197305836626765,0.01973,,1
F46,200000,200000,5463,1,2,0.0273150980770707,0.027315,,2
F47,400000,400000,977,1,2,0.002442642300116,0.0024425,,4
F48,400000,400000,1352,1,2,0.0033796117291983,0.00338,,3
