Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,200000,200000,7185,1,3,0.0359232472808639,0.035925,,2
F2,400000,400000,10387,1,3,0.0259670494678257,0.0259675,,2
F3,100000,100000,6378,1,3,0.0637753280577452,0.06378,,5
F4,100000,100000,3218,1,3,0.0321807655307205,0.03218,,5
F5,200000,200000,8538,1,3,0.0426900305126952,0.04269,,5
F6,400000,400000,1405,1,3,0.0035123771166705,0.0035125,,6
F7,400000,400000,4966,1,3,0.0124156948422893,0.012415,,7
F8,200000,200000,6214,1,3,0.0310699090136735,0.03107,,7
F9,100000,100000,4171,1,3,0.0417096118011397,0.04171,,3
F10,50000,50000,3421,1,3,0.0684184710315324,0.06842,,5
F11,400000,400000,5691,1,3,0.0142285257083516,0.0142275,,2
F12,200000,200000,7210,1,3,0.0360508162210476,0.03605,,4
F13,100000,100000,2872,1,3,0.0287209844156397,0.02872,,4
F14,100000,100000,6547,1,3,0.0654694988892766,0.06547,,5
F15,400000,400000,7222,1,3,0.0180554544348511,0.018055,,3
F16,400000,400000,3115,1,3,0.0077886256372995,0.0077875,,2
F17,50000,50000,2016,1,3,0.0403196971688197,0.04032,,4
F18,100000,100000,938,1,3,0.0093789877515573,0.00938,,7
F19,400000,400000,3867,1,3,0.0096671492119733,0.0096675,,2
F20,100000,100000,4633,1,3,0.046329151636093,0.04633,,5
F21,200000,200000,1214,1,3,0.0060704621801855,0.00607,,6
F22,400000,400000,600,1,3,0.0007165226381954,0.0015,,4
F23,200000,200000,7199,1,3,0.0359928754286194,0.035995,,3
F24,400000,400000,3869,1,3,0.0096723688978894,0.0096725,,7
F25,200000,200000,1895,1,2,0.0094754279827026,0.009475,,3
F26,400000,400000,3883,1,2,0.0097067176867876,0.0097075,,3
F27,400000,400000,10457,1,2,0.0261425200226353,0.0261425,,3
F28,200000,200000,4242,1,2,0.0212090246856528,0.02121,,5
F29,400000,400000,2079,1,2,0.0051975020759448,0.0051975,,2
F30,400000,400000,5475,1,2,0.0136864046729165,0.0136875,,5
F31,400000,400000,4761,1,2,0.0119014419218537,0.0119025,,4
F32,400000,400000,1246,1,2,0.0031150592531812,0.003115,,3
F33,200000,200000,779,1,2,0.0038943019129042,0.003895,,4
F34,400000,400000,852,1,2,0.0021309564587293,0.00213,,5
F35,100000,100000,4136,1,2,0.0413622957334521,0.04136,,5
F36,400000,400000,925,1,2,0.0023123836497319,0.0023125,,2
F37,400000,400000,7371,1,2,0.0184267036079869,0.0184275,,4
F38,200000,200000,980,1,2,0.0048997120038392,0.0049,,3
F39,200000,200000,7853,1,2,0.0392641784902969,0.039265,,3
F40,400000,400000,3861,1,2,0.0096533874549978,0.0096525,,5
F41,200000,200000,1425,1,2,0.0071262397342687,0.007125,,4
F42,400000,400000,2349,1,2,0.0058716786788162,0.0058725,,5
F43,200000,200000,1462,1,2,0.0073090399909233,0.00731,,5
F44,400000,400000,600,1,2,0.0004924048228684,0.0015,,7
F45,400000,400000,3861,1,2,0.0096530335770855,0.0096525,,4
F46,200000,200000,7807,1,2,0.0390366002144113,0.039035,,5
F47,400000,400000,1795,1,2,0.0044880161027127,0.0044875,,7
F48,400000,400000,8003,1,2,0.0200075555543754,0.0200075,,7
