Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,50000,50000,3221,1,3,0.0644217722239846,0.06442,,1
F2,100000,100000,1161,1,3,0.0116097834450774,0.01161,,5
F3,400000,400000,4200,1,3,0.0105010716827588,0.0105,,4
F4,200000,200000,6728,1,3,0.0336415813414674,0.03364,,5
F5,200000,200000,9685,1,3,0.0484240452342797,0.048425,,1
F6,400000,400000,745,1,3,0.0018634502208636,0.0018625,,4
F7,200000,200000,9138,1,3,0.0456920604309333,0.04569,,3
F8,400000,400000,5270,1,3,0.0131757067833823,0.013175,,1
F9,400000,400000,9251,1,3,0.0231264595692909,0.0231275,,4
F10,100000,100000,1581,1,3,0.0158106561355739,0.01581,,5
F11,400000,400000,2832,1,3,0.0070809663180601,0.00708,,1
F12,100000,100000,1080,1,3,0.0107990821585914,0.0108,,1
F13,400000,400000,1671,1,3,0.0041782913501892,0.0041775,,3
F14,400000,400000,3445,1,3,0.008613463611572,0.0086125,,6
F15,400000,400000,4102,1,3,0.0102559523891988,0.010255,,2
F16,400000,400000,5430,1,3,0.0135754793935627,0.013575,,5
F17,400000,400000,1483,1,3,0.0037081836953072,0.0037075,,6
F18,400000,400000,5737,1,3,0.0143420680234823,0.0143425,,6
F19,400000,400000,1825,1,3,0.0045632356131509,0.0045625,,7
F20,400000,400000,600,1,3,0.0002170304300127,0.0015,,7
F21,200000,200000,2794,1,3,0.0139699638118185,0.01397,,3
F22,400000,400000,600,1,3,0.0012262932210853,0.0015,,1
F23,400000,400000,7227,1,3,0.0180668541960898,0.0180675,,1
F24,400000,400000,2899,1,3,0.0072484795926536,0.0072475,,4
F25,400000,400000,702,1,2,0.0017555901278514,0.001755,,1
F26,50000,50000,4714,1,2,0.0942762592184889,0.09428,,3
F27,400000,400000,9219,1,2,0.0230466994342725,0.0230475,,3
F28,400000,400000,9929,1,2,0.0248223181386233,0.0248225,,1
F29,400000,400000,2348,1,2,0.0058710684165828,0.00587,,2
F30,200000,200000,10367,1,2,0.0518358167085953,0.051835,,5
F31,400000,400000,8075,1,2,0.0201863884659589,0.0201875,,2
F32,100000,100000,5225,1,2,0.0522475781972394,0.05225,,3
F33,400000,400000,2723,1,2,0.0068070995766888,0.0068075,,5
F34,100000,100000,902,1,2,0.0090203825450149,0.00902,,3
F35,400000,400000,600,1,2,0.0003780539111447,0.0015,,6
F36,400000,400000,11421,1,2,0.0285536351902616,0.0285525,,5
F37,400000,400000,5189,1,2,0.0129727737050048,0.0129725,,2
F38,400000,400000,5110,1,2,0.0127759634590096,0.012775,,6
F39,400000,400000,4694,1,2,0.0117343863331394,0.011735,,3
F40,200000,200000,5012,1,2,0.0250608633187372,0.02506,,2
F41,200000,200000,6186,1,2,0.0309280155559832,0.03093,,3
F42,200000,200000,8087,1,2,0.0404367305898467,0.040435,,4
F43,200000,200000,6678,1,2,0.0333892216715348,0.03339,,1
F44,400000,400000,873,1,2,0.0021833780258255,0.0021825,,2
F45,200000,200000,3346,1,2,0.0167295396000796,0.01673,,4
F46,50000,50000,4997,1,2,0.0999403997847845,0.09994,,1
F47,400000,400000,626,1,2,0.0015655795664313,0.001565,,5
F48,400000,400000,5547,1,2,0.0138678405179586,0.0138675,,4
