Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,100000,100000,1936,1,3,0.019361129365692,0.01936,,6
F2,50000,50000,710,1,3,0.0142006770784912,0.0142,,1
F3,400000,400000,7840,1,3,0.0196008951744406,0.0196,,3
F4,400000,400000,1902,1,3,0.004753926152034,0.004755,,2
F5,200000,200000,2039,1,3,0.010193860951032,0.010195,,3
F6,100000,100000,3193,1,3,0.0319275810883629,0.03193,,6
F7,200000,200000,6875,1,3,0.0343759410831554,0.034375,,1
F8,200000,200000,6139,1,3,0.0306943215173083,0.030695,,1
F9,400000,400000,2596,1,3,0.006489085756321,0.00649,,1
F10,400000,400000,11031,1,3,0.0275763188787379,0.0275775,,1
F11,50000,50000,3129,1,3,0.0625790676022941,0.06258,,7
F12,200000,200000,5002,1,3,0.0250108671469244,0.02501,,6
F13,200000,200000,7124,1,3,0.0356194496853307,0.03562,,7
F14,100000,100000,5046,1,3,0.0504584904385722,0.05046,,7
F15,200000,200000,9651,1,3,0.048255506805192,0.048255,,5
F16,400000,400000,3637,1,3,0.009093383128617,0.0090925,,6
F17,200000,200000,6189,1,3,0.0309468609272522,0.030945,,7
F18,400000,400000,8207,1,3,0.0205167002580024,0.0205175,,2
F19,400000,400000,600,1,3,0.0009789335201675,0.0015,,3
F20,400000,400000,1154,1,3,0.0028842538490942,0.002885,,2
F21,200000,200000,7677,1,3,0.0383857958025342,0.038385,,5
F22,400000,400000,664,1,3,0.0016605607969765,0.00166,,6
F23,400000,400000,1601,1,3,0.0040030035815996,0.0040025,,3
F24,400000,400000,11116,1,3,0.0277895026245053,0.02779,,6
F25,400000,400000,5035,1,2,0.0125873708514079,0.0125875,,7
F26,200000,200000,936,1,2,0.0046805910374346,0.00468,,6
F27,400000,400000,1679,1,2,0.004198645654016,0.0041975,,4
F28,400000,400000,11081,1,2,0.0277035837180659,0.0277025,,7
F29,100000,100000,4731,1,2,0.0473123421112277,0.04731,,7
F30,400000,400000,8297,1,2,0.0207420207212334,0.0207425,,5
F31,400000,400000,9582,1,2,0.0239561322782183,0.023955,,7
F32,50000,50000,1718,1,2,0.0343589693027927,0.03436,,5
F33,400000,400000,6965,1,2,0.0174115738198595,0.0174125,,7
F34,400000,400000,2201,1,2,0.0055019879158298,0.0055025,,5
F35,100000,100000,2928,1,2,0.0292790942231696,0.02928,,5
F36,400000,400000,11011,1,2,0.0275285092156591,0.0275275,,5
F37,400000,400000,5327,1,2,0.0133167047431709,0.0133175,,2
F38,400000,400000,5649,1,2,0.0141225185293334,0.0141225,,5
F39,400000,400000,1309,1,2,0.0032731679203989,0.0032725,,5
F40,400000,400000,3562,1,2,0.0089039466387731,0.008905,,4
F41,400000,400000,6067,1,2,0.0151667395665945,0.0151675,,4
F42,200000,200000,753,1,2,0.0037652021252194,0.003765,,7
F43,400000,400000,10668,1,2,0.0266702432593722,0.02667,,2
F44,200000,200000,799,1,2,0.0039945514919595,0.003995,,1
F45,400000,400000,8562,1,2,0.0214056378955877,0.021405,,4
F46,400000,400000,11453,1,2,0.0286315697114178,0.0286325,,2
F47,400000,400000,8491,1,2,0.0212275753306191,0.0212275,,1
F48,200000,200000,6649,1,2,0.0332464415453213,0.033245,,2
