Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,200000,200000,7757,1,3,0.0387861331829304,0.038785,,6
F2,200000,200000,5718,1,3,0.0285892765425975,0.02859,,5
F3,400000,400000,4353,1,3,0.0108832037593028,0.0108825,,2
F4,400000,400000,832,1,3,0.0020800914123131,0.00208,,1
F5,200000,200000,2865,1,3,0.0143238825855799,0.014325,,7
F6,100000,100000,1172,1,3,0.0117188559257285,0.01172,,1
F7,200000,200000,784,1,3,0.0039190474018301,0.00392,,7
F8,400000,400000,714,1,3,0.0017843863607995,0.001785,,4
F9,400000,400000,9928,1,3,0.0248208572926394,0.02482,,3
F10,400000,400000,11108,1,3,0.0277700954236055,0.02777,,6
F11,400000,400000,7643,1,3,0.0191083771119551,0.0191075,,6
F12,400000,400000,2561,1,3,0.0064034951981321,0.0064025,,3
F13,200000,200000,9181,1,3,0.0459072336718981,0.045905,,5
F14,400000,400000,3317,1,3,0.0082928502892661,0.0082925,,5
F15,400000,400000,600,1,3,0.0014128670862333,0.0015,,2
F16,400000,400000,7391,1,3,0.0184773329408205,0.0184775,,7
F17,400000,400000,3538,1,3,0.0088449057281871,0.008845,,4
F18,400000,400000,11285,1,3,0.0282129817044962,0.0282125,,1
F19,50000,50000,3001,1,3,0.0600238299535504,0.06002,,7
F20,200000,200000,9085,1,3,0.0454258952012195,0.045425,,3
F21,400000,400000,2401,1,3,0.0060014993215928,0.0060025,,4
F22,400000,400000,8589,1,3,0.0214719947266717,0.0214725,,1
F23,400000,400000,6117,1,3,0.0152915326264648,0.0152925,,2
F24,400000,400000,600,1,3,0.0001894962942032,0.0015,,3
F25,400000,400000,6208,1,2,0.0155210171085906,0.01552,,6
F26,200000,200000,10567,1,2,0.0528329862699217,0.052835,,6
F27,400000,400000,7282,1,2,0.0182056136298551,0.018205,,5
F28,100000,100000,932,1,2,0.0093204194284253,0.00932,,3
F29,400000,400000,5969,1,2,0.0149220319826069,0.0149225,,3
F30,100000,100000,2256,1,2,0.0225598404575225,0.02256,,2
F31,400000,400000,1090,1,2,0.002726020306162,0.002725,,5
F32,200000,200000,9388,1,2,0.0469416695653928,0.04694,,3
F33,200000,200000,4197,1,2,0.020984037318519,0.020985,,3
F34,200000,200000,10884,1,2,0.0544219013432945,0.05442,,5
F35,400000,400000,8809,1,2,0.0220216882979922,0.0220225,,7
F36,200000,200000,6400,1,2,0.0320024148522432,0.032,,2
F37,100000,100000,3109,1,2,0.0310883491335461,0.03109,,7
F38,400000,400000,4499,1,2,0.0112467460144415,0.0112475,,6
F39,400000,400000,8735,1,2,0.0218373580617687,0.0218375,,5
F40,200000,200000,3277,1,2,0.0163855160403846,0.016385,,1
F41,400000,400000,2287,1,2,0.0057170926919173,0.0057175,,6
F42,200000,200000,9337,1,2,0.0466825753075369,0.046685,,7
F43,400000,400000,5425,1,2,0.0135625286841096,0.0135625,,5
F44,100000,100000,7094,1,2,0.0709447827986602,0.07094,,7
F45,400000,400000,8413,1,2,0.0210321460349933,0.0210325,,2
F46,400000,400000,3374,1,2,0.008434047208783,0.008435,,7
F47,400000,400000,3029,1,2,0.0075723701058783,0.0075725,,1
F48,200000,200000,1013,1,2,0.0050645454378993,0.005065,,2
