Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,400000,400000,758,1,3,0.0018952876823181,0.001895,,5
F2,400000,400000,2501,1,3,0.0062531024936871,0.0062525,,1
F3,400000,400000,1803,1,3,0.0045074422606727,0.0045075,,1
F4,50000,50000,756,1,3,0.0151191782779007,0.01512,,3
F5,100000,100000,6886,1,3,0.0688603306214404,0.06886,,5
F6,400000,400000,11269,1,3,0.0281729745165218,0.0281725,,2
F7,400000,400000,600,1,3,0.001483611517384,0.0015,,3
F8,400000,400000,8579,1,3,0.0214482187913297,0.0214475,,7
F9,400000,400000,843,1,3,0.0021084298993387,0.0021075,,5
F10,400000,400000,4469,1,3,0.0111733965711603,0.0111725,,5
F11,100000,100000,7041,1,3,0.0704070836184181,0.07041,,5
F12,100000,100000,7697,1,3,0.0769669121007878,0.07697,,5
F13,400000,400000,5905,1,3,0.0147612850531601,0.0147625,,1
F14,400000,400000,6555,1,3,0.0163866041673712,0.0163875,,2
F15,200000,200000,718,1,3,0.0035910118307608,0.00359,,2
F16,400000,400000,10563,1,3,0.0264078087406981,0.0264075,,6
F17,400000,400000,11717,1,3,0.0292935084277348,0.0292925,,4
F18,400000,400000,7345,1,3,0.018363450891275,0.0183625,,1
F19,200000,200000,7623,1,3,0.0381155399721857,0.038115,,6
F20,400000,400000,701,1,3,0.0017518032313137,0.0017525,,6
F21,400000,400000,600,1,3,0.0008305136995535,0.0015,,7
F22,200000,200000,9237,1,3,0.0461832479208315,0.046185,,2
F23,200000,200000,3913,1,3,0.0195652466905869,0.019565,,6
F24,200000,200000,3096,1,3,0.0154787607857154,0.01548,,7
F25,200000,200000,1480,1,2,0.0074008788434254,0.0074,,3
F26,100000,100000,2398,1,2,0.0239790485676811,0.02398,,3
F27,200000,200000,10123,1,2,0.0506146859671319,0.050615,,4
F28,400000,400000,984,1,2,0.0024589977616517,0.00246,,6
F29,400000,400000,1965,1,2,0.0049122376086302,0.0049125,,7
F30,400000,400000,9650,1,2,0.0241243280044713,0.024125,,4
F31,400000,400000,600,1,2,0.0013286507325545,0.0015,,2
F32,200000,200000,3971,1,2,0.0198550779442069,0.019855,,2
F33,400000,400000,4298,1,2,0.0107450155062778,0.010745,,2
F34,400000,400000,2462,1,2,0.0061542577755369,0.006155,,4
F35,200000,200000,8210,1,2,0.0410482023998949,0.04105,,7
F36,50000,50000,3476,1,2,0.0695160414671428,0.06952,,7
F37,400000,400000,6174,1,2,0.015435856066703,0.015435,,4
F38,400000,400000,2030,1,2,0.0050741141861386,0.005075,,3
F39,200000,200000,5488,1,2,0.0274399630883668,0.02744,,7
F40,400000,400000,2870,1,2,0.0071737908682453,0.007175,,6
F41,400000,400000,3251,1,2,0.0081277313114729,0.0081275,,4
F42,200000,200000,2829,1,2,0.0141454139942265,0.014145,,6
F43,200000,200000,6889,1,2,0.0344425244951169,0.034445,,5
F44,100000,100000,2460,1,2,0.0245995595693168,0.0246,,5
F45,400000,400000,6831,1,2,0.0170771356161243,0.0170775,,5
F46,200000,200000,10295,1,2,0.0514743723569559,0.051475,,3
F47,200000,200000,6721,1,2,0.0336050526168107,0.033605,,3
F48,400000,400000,3489,1,2,0.0087219628274922,0.0087225,,7
