Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,400000,400000,2125,1,3,0.0053126791890292,0.0053125,,4
F2,400000,400000,6663,1,3,0.0166580021462641,0.0166575,,7
F3,400000,400000,11881,1,3,0.0297028864084255,0.0297025,,1
F4,400000,400000,3227,1,3,0.0080662765507822,0.0080675,,1
F5,100000,100000,6326,1,3,0.0632645312344827,0.06326,,4
F6,100000,100000,1371,1,3,0.0137107272923236,0.01371,,1
F7,400000,400000,1539,1,3,0.0038470998867216,0.0038475,,1
F8,400000,400000,1315,1,3,0.0032869689666095,0.0032875,,7
F9,200000,200000,9953,1,3,0.0497625278111859,0.049765,,4
F10,400000,400000,613,1,3,0.0015313736556415,0.0015325,,3
F11,400000,400000,3457,1,3,0.0086424071080772,0.0086425,,3
F12,100000,100000,3474,1,3,0.0347407353800115,0.03474,,5
F13,200000,200000,7937,1,3,0.0396841190296767,0.039685,,5
F14,200000,200000,6377,1,3,0.0318865240719566,0.031885,,6
F15,200000,200000,6247,1,3,0.0312361998048511,0.031235,,4
F16,400000,400000,10750,1,3,0.0268745494206515,0.026875,,6
F17,400000,400000,4398,1,3,0.0109943791032554,0.010995,,2
F18,400000,400000,4025,1,3,0.0100618654082983,0.0100625,,2
F19,200000,200000,6420,1,3,0.0320994118075859,0.0321,,7
F20,400000,400000,1482,1,3,0.0037045283938779,0.003705,,5
F21,100000,100000,6944,1,3,0.0694361062537124,0.06944,,4
F22,400000,400000,8990,1,3,0.022475008658941,0.022475,,2
F23,100000,100000,2534,1,3,0.0253401822240967,0.02534,,1
F24,200000,200000,5395,1,3,0.0269756254879399,0.026975,,7
F25,400000,400000,1745,1,2,0.0043633381162659,0.0043625,,2
F26,400000,400000,2111,1,2,0.0052767723401683,0.0052775,,4
F27,200000,200000,10364,1,2,0.0518193741639096,0.05182,,6
F28,400000,400000,3720,1,2,0.0093006289847994,0.0093,,6
F29,100000,100000,890,1,2,0.0089006157862885,0.0089,,7
F30,400000,400000,8739,1,2,0.0218485253479886,0.0218475,,5
F31,200000,200000,7893,1,2,0.0394658177569656,0.039465,,6
F32,100000,100000,1051,1,2,0.0105110745291119,0.01051,,6
F33,400000,400000,9477,1,2,0.0236937417454061,0.0236925,,4
F34,400000,400000,6314,1,2,0.0157854986587446,0.015785,,4
F35,400000,400000,11613,1,2,0.029032292339043,0.0290325,,5
F36,400000,400000,11404,1,2,0.0285107420924571,0.02851,,2
F37,200000,200000,10443,1,2,0.0522160200565797,0.052215,,4
F38,400000,400000,600,1,2,0.0014569444521977,0.0015,,2
F39,400000,400000,3123,1,2,0.0078084303711991,0.0078075,,5
F40,400000,400000,873,1,2,0.0021813323674106,0.0021825,,6
F41,200000,200000,3000,1,2,0.0150010697721516,0.015,,5
F42,400000,400000,1777,1,2,0.0044413697925763,0.0044425,,7
F43,400000,400000,600,1,2,0.0012635388492456,0.0015,,1
F44,200000,200000,7362,1,2,0.0368109128239793,0.03681,,4
F45,400000,400000,1600,1,2,0.0040003032746784,0.004,,3
F46,200000,200000,8126,1,2,0.0406303025176756,0.04063,,6
F47,400000,400000,1945,1,2,0.0048618913275074,0.0048625,,6
F48,200000,200000,7552,1,2,0.0377624643530123,0.03776,,1
