Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,400000,400000,11023,1,3,0.0275577294274155,0.0275575,,4
F2,100000,100000,6089,1,3,0.0608895469557649,0.06089,,6
F3,400000,400000,4707,1,3,0.0117667835060251,0.0117675,,1
F4,100000,100000,6239,1,3,0.06239058715664,0.06239,,1
F5,400000,400000,3413,1,3,0.008532669072111,0.0085325,,4
F6,100000,100000,4844,1,3,0.048441642613872,0.04844,,6
F7,50000,50000,2151,1,3,0.043021561260805,0.04302,,7
F8,200000,200000,10956,1,3,0.0547815775827279,0.05478,,1
F9,200000,200000,4624,1,3,0.0231204299972483,0.02312,,5
F10,100000,100000,6927,1,3,0.0692718976879734,0.06927,,6
F11,200000,200000,7454,1,3,0.0372712781507947,0.03727,,7
F12,400000,400000,903,1,3,0.0022570316150101,0.0022575,,5
F13,400000,400000,1744,1,3,0.0043596524089946,0.00436,,1
F14,200000,200000,1356,1,3,0.0067792840774919,0.00678,,2
F15,400000,400000,6199,1,3,0.0154967823567571,0.0154975,,4
F16,100000,100000,2179,1,3,0.0217911620749341,0.02179,,4
F17,100000,100000,1548,1,3,0.0154792401292505,0.01548,,2
F18,400000,400000,7885,1,3,0.0197118325847671,0.0197125,,7
F19,50000,50000,2188,1,3,0.0437594264056427,0.04376,,1
F20,400000,400000,4748,1,3,0.0118690274486178,0.01187,,3
F21,400000,400000,7866,1,3,0.0196651944811443,0.019665,,1
F22,400000,400000,2349,1,3,0.0058723733473596,0.0058725,,4
F23,400000,400000,9507,1,3,0.0237681381026846,0.0237675,,1
F24,400000,400000,600,1,3,0.0006715437248046,0.0015,,3
F25,400000,400000,600,1,2,0.0004119131373337,0.0015,,5
F26,400000,400000,879,1,2,0.0021982026190974,0.0021975,,3
F27,400000,400000,600,1,2,0.0006739438235687,0.0015,,7
F28,400000,400000,6775,1,2,0.0169385671323917,0.0169375,,5
F29,200000,200000,3889,1,2,0.0194441733396213,0.019445,,3
F30,100000,100000,4474,1,2,0.0447405003018677,0.04474,,6
F31,400000,400000,7762,1,2,0.0194058335163077,0.019405,,6
F32,400000,400000,11237,1,2,0.0280912618281752,0.0280925,,6
F33,400000,400000,9779,1,2,0.0244463494289359,0.0244475,,6
F34,50000,50000,1890,1,2,0.0377979845343532,0.0378,,1
F35,400000,400000,2591,1,2,0.0064763553279845,0.0064775,,6
F36,100000,100000,1018,1,2,0.0101791791914582,0.01018,,6
F37,400000,400000,600,1,2,0.0003593719249578,0.0015,,3
F38,400000,400000,6015,1,2,0.0150381422078437,0.0150375,,7
F39,400000,400000,2039,1,2,0.0050971788955798,0.0050975,,2
F40,400000,400000,11009,1,2,0.0275219233606694,0.0275225,,7
F41,200000,200000,8297,1,2,0.0414826418574537,0.041485,,6
F42,100000,100000,669,1,2,0.0066901964412194,0.00669,,7
F43,400000,400000,651,1,2,0.0016262778591206,0.0016275,,7
F44,400000,400000,8274,1,2,0.0206857150253772,0.020685,,2
F45,200000,200000,6153,1,2,0.0307664390696538,0.030765,,1
F46,400000,400000,600,1,2,0.0004124235350007,0.0015,,5
F47,400000,400000,795,1,2,0.001986762544514,0.0019875,,7
F48,400000,400000,5485,1,2,0.0137124416332888,0.0137125,,5
