Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,200000,200000,6114,1,3,0.03057101806018525,0.03057,,4
F2,400000,400000,10559,1,3,0.026397588517258708,0.0263975,,1
F3,200000,200000,3345,1,3,0.016724128341799926,0.016725,,7
F4,100000,100000,3474,1,3,0.03473963719031781,0.03474,,7
F5,100000,100000,11721,1,3,0.11721069170687543,0.11721,,3
F6,200000,200000,6442,1,3,0.03221056136164291,0.03221,,5
F7,400000,400000,3277,1,3,0.008191283824495132,0.0081925,,5
F8,200000,200000,6218,1,3,0.031092444795707996,0.03109,,2
F9,400000,400000,600,1,3,0.0012330452437701034,0.0015,,2
F10,50000,50000,2177,1,3,0.04354062157146754,0.04354,,1
F11,100000,100000,9632,1,3,0.09632173165143884,0.09632,,7
F12,400000,400000,1921,1,3,0.004801612210305034,0.0048025,,3
F13,100000,100000,6498,1,3,0.06498008616296652,0.06498,,1
F14,50000,50000,2979,1,3,0.059582263990010965,0.05958,,4
F15,100000,100000,3183,1,3,0.03182998870394956,0.03183,,3
F16,200000,200000,3169,1,3,0.015846168993843834,0.015845,,6
