Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,400000,400000,9687,1,3,0.02421834822895147,0.0242175,,7
F2,400000,400000,7119,1,3,0.017797287985540478,0.0177975,,2
F3,400000,400000,600,1,3,0.0004295559020079942,0.0015,,2
F4,100000,100000,7175,1,3,0.0717535910841488,0.07175,,6
F5,400000,400000,3995,1,3,0.0099885446639143,0.0099875,,6
F6,400000,400000,11385,1,3,0.028462478853106488,0.0284625,,5
F7,400000,400000,600,1,3,0.000728091113893381,0.0015,,5
F8,50000,50000,631,1,3,0.01261940884215107,0.01262,,5
F9,400000,400000,1035,1,3,0.002588110089259188,0.0025875,,5
F10,200000,200000,1873,1,3,0.009365261864227092,0.009365,,1
F11,100000,100000,3836,1,3,0.038360103630041054,0.03836,,5
F12,200000,200000,6917,1,3,0.03458552310364099,0.034585,,7
F13,400000,400000,7966,1,3,0.01991462770895125,0.019915,,6
F14,50000,50000,6151,1,3,0.12302414652516094,0.12302,,7
F15,100000,100000,11985,1,3,0.11985032009503573,0.11985,,3
F16,200000,200000,974,1,3,0.004868997627198956,0.00487,,7
