Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,200000,200000,8611,1,3,0.04305300727861494,0.043055,,1
F2,200000,200000,2880,1,3,0.014400135642425926,0.0144,,4
F3,100000,100000,3377,1,3,0.0337715111599155,0.03377,,7
F4,400000,400000,854,1,3,0.0021341556062387523,0.002135,,7
F5,400000,400000,2253,1,3,0.005633671083523972,0.0056325,,6
F6,200000,200000,6951,1,3,0.034752830591036454,0.034755,,5
F7,400000,400000,1815,1,3,0.004537812657435969,0.0045375,,7
F8,200000,200000,1897,1,3,0.009485876197581122,0.009485,,2
F9,100000,100000,2685,1,3,0.026849336513688427,0.02685,,5
F10,400000,400000,878,1,3,0.0021951058342314367,0.002195,,3
F11,200000,200000,1138,1,3,0.0056907353512159475,0.00569,,1
F12,200000,200000,2179,1,3,0.01089377349109305,0.010895,,1
F13,200000,200000,10417,1,3,0.05208440972506723,0.052085,,5
F14,400000,400000,2851,1,3,0.007126504306719406,0.0071275,,1
F15,400000,400000,4235,1,3,0.0105867843172755,0.0105875,,5
F16,400000,400000,1555,1,3,0.0038864352440706185,0.0038875,,4
F17,200000,200000,2650,1,3,0.013250195475025706,0.01325,,5
F18,400000,400000,4471,1,3,0.01117829431524564,0.0111775,,4
F19,400000,400000,4213,1,3,0.01053184678867719,0.0105325,,6
F20,400000,400000,966,1,3,0.002415496740426959,0.002415,,2
F21,400000,400000,766,1,3,0.001915793080126904,0.001915,,5
F22,400000,400000,995,1,3,0.002487878562126511,0.0024875,,1
F23,200000,200000,1515,1,3,0.007575759725671871,0.007575,,6
F24,400000,400000,6249,1,3,0.015622671606574046,0.0156225,,7
F25,400000,400000,10363,1,3,0.02590834542637549,0.0259075,,7
F26,100000,100000,915,1,3,0.009149923329021453,0.00915,,4
F27,200000,200000,1759,1,3,0.008793796181710778,0.008795,,5
F28,400000,400000,9910,1,3,0.024775619156637896,0.024775,,1
F29,400000,400000,2457,1,3,0.0061420143848654185,0.0061425,,2
F30,400000,400000,986,1,3,0.0024652108077490853,0.002465,,6
F31,400000,400000,1819,1,3,0.004547140409959405,0.0045475,,2
F32,400000,400000,5438,1,3,0.01359390605285854,0.013595,,1
F33,400000,400000,600,1,3,9.342535411227537e-05,0.0015,,1
F34,400000,400000,3805,1,3,0.009513052663466165,0.0095125,,7
F35,400000,400000,600,1,3,0.0002875727581022336,0.0015,,6
F36,400000,400000,6800,1,3,0.01700006883259844,0.017,,1
F37,400000,400000,10551,1,3,0.02637738711088025,0.0263775,,1
F38,400000,400000,4805,1,3,0.012012004312370553,0.0120125,,7
F39,400000,400000,8525,1,3,0.02131317739523292,0.0213125,,5
F40,400000,400000,2047,1,3,0.00511650042126123,0.0051175,,5
F41,400000,400000,2359,1,3,0.005898122069014092,0.0058975,,4
F42,200000,200000,1323,1,3,0.006616006855370879,0.006615,,7
F43,400000,400000,10276,1,3,0.02569035371018462,0.02569,,5
F44,400000,400000,735,1,3,0.00183792366203199,0.0018375,,4
F45,400000,400000,4873,1,3,0.012181690046842865,0.0121825,,2
F46,400000,400000,5881,1,3,0.01470269620726489,0.0147025,,2
F47,400000,400000,9517,1,3,0.023793613174328297,0.0237925,,7
F48,400000,400000,1028,1,3,0.0025704371392954316,0.00257,,3
