Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,50000,50000,5367,1,3,0.1073372606435955,0.10734,,7
F2,200000,200000,671,1,3,0.0033548558673235362,0.003355,,6
F3,200000,200000,814,1,3,0.004069851900006083,0.00407,,5
F4,100000,100000,6249,1,3,0.06249319058877223,0.06249,,5
F5,50000,50000,7373,1,3,0.14746284652707653,0.14746,,2
F6,50000,50000,1343,1,3,0.026858796257486994,0.02686,,2
F7,50000,50000,7938,1,3,0.1587674498303111,0.15876,,3
F8,50000,50000,8148,1,3,0.162960147812039,0.16296,,5
F9,100000,100000,1228,1,3,0.012279288279007095,0.01228,,6
F10,100000,100000,10347,1,3,0.10346888291377176,0.10347,,6
F11,400000,400000,11203,1,3,0.02800636765760295,0.0280075,,1
F12,100000,100000,8204,1,3,0.08203587842418916,0.08204,,7
F13,200000,200000,8137,1,3,0.04068355181950957,0.040685,,6
F14,400000,400000,4321,1,3,0.010803314687353509,0.0108025,,2
F15,200000,200000,2188,1,3,0.010939900233501089,0.01094,,1
F16,50000,50000,1924,1,3,0.038478416558453896,0.03848,,3
