Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,400000,400000,608,1,3,0.0015207898779179274,0.00152,,5
F2,200000,200000,2145,1,3,0.01072507100056208,0.010725,,6
F3,400000,400000,600,1,3,0.0005934049201057334,0.0015,,1
F4,400000,400000,600,1,3,0.0007581935649195737,0.0015,,2
F5,400000,400000,1329,1,3,0.003321868909517911,0.0033225,,4
F6,100000,100000,8239,1,3,0.08239435627455871,0.08239,,5
F7,200000,200000,6547,1,3,0.03273552065529606,0.032735,,1
F8,400000,400000,6447,1,3,0.016118301132658663,0.0161175,,4
F9,400000,400000,600,1,3,0.0006316928107389375,0.0015,,3
F10,400000,400000,6059,1,3,0.015147448642191974,0.0151475,,1
F11,400000,400000,600,1,3,0.0014932139709331604,0.0015,,4
F12,400000,400000,3989,1,3,0.009972972364647448,0.0099725,,5
F13,400000,400000,600,1,3,0.0011343846957743153,0.0015,,5
F14,400000,400000,620,1,3,0.0015501763390370904,0.00155,,4
F15,200000,200000,772,1,3,0.003858871590775692,0.00386,,1
F16,100000,100000,3385,1,3,0.03385174021506254,0.03385,,3
F17,400000,400000,10798,1,3,0.026996068640347703,0.026995,,4
F18,400000,400000,600,1,3,0.00020736138228155676,0.0015,,6
F19,100000,100000,5168,1,3,0.05167912385115542,0.05168,,3
F20,200000,200000,7680,1,3,0.03840228262460382,0.0384,,5
F21,400000,400000,5961,1,3,0.014902926955149942,0.0149025,,2
F22,400000,400000,6361,1,3,0.0159032272281851,0.0159025,,7
F23,400000,400000,5355,1,3,0.01338682028071475,0.0133875,,7
F24,400000,400000,2573,1,3,0.006432102543840468,0.0064325,,6
F25,400000,400000,600,1,3,0.0007915855528167759,0.0015,,7
F26,400000,400000,2545,1,3,0.0063633283273454855,0.0063625,,7
F27,100000,100000,3375,1,3,0.033750494362929706,0.03375,,5
F28,400000,400000,959,1,3,0.0023978947104356108,0.0023975,,6
F29,200000,200000,949,1,3,0.004745284748996215,0.004745,,3
F30,100000,100000,1494,1,3,0.014938754724311332,0.01494,,5
F31,400000,400000,6529,1,3,0.01632308358371029,0.0163225,,5
F32,400000,400000,3683,1,3,0.009208093193418893,0.0092075,,1
F33,400000,400000,9109,1,3,0.022772978743290095,0.0227725,,2
F34,400000,400000,713,1,3,0.0017835753388624753,0.0017825,,6
F35,200000,200000,11161,1,3,0.05580699308877027,0.055805,,5
F36,400000,400000,1212,1,3,0.0030288094440864277,0.00303,,5
F37,200000,200000,1564,1,3,0.007819961433916223,0.00782,,2
F38,100000,100000,3505,1,3,0.035048153566518914,0.03505,,1
F39,400000,400000,3229,1,3,0.008071398951446401,0.0080725,,7
F40,200000,200000,1926,1,3,0.00963021074085113,0.00963,,4
F41,400000,400000,2094,1,3,0.005235231207189203,0.005235,,2
F42,400000,400000,5365,1,3,0.013413323779394956,0.0134125,,4
F43,400000,400000,5109,1,3,0.01277240851715404,0.0127725,,3
F44,400000,400000,600,1,3,0.0010449773802098453,0.0015,,1
F45,400000,400000,7271,1,3,0.018176420438267865,0.0181775,,2
F46,400000,400000,8889,1,3,0.022223716594508745,0.0222225,,3
F47,100000,100000,1320,1,3,0.013199408222811383,0.0132,,1
F48,400000,400000,2689,1,3,0.00672259534300563,0.0067225,,3
