Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,100000,100000,8226,1,3,0.08225704985107885,0.08226,,3
F2,100000,100000,2494,1,3,0.024939822949661017,0.02494,,2
F3,200000,200000,9663,1,3,0.04831475087366677,0.048315,,5
F4,200000,200000,1301,1,3,0.006505496586948212,0.006505,,7
F5,200000,200000,8381,1,3,0.04190747316202026,0.041905,,3
F6,400000,400000,11625,1,3,0.02906313680392969,0.0290625,,4
F7,400000,400000,2501,1,3,0.006251388786351897,0.0062525,,6
F8,400000,400000,720,1,3,0.001799794374782726,0.0018,,1
F9,400000,400000,771,1,3,0.0019280465738582553,0.0019275,,7
F10,200000,200000,5854,1,3,0.029271205595944094,0.02927,,5
F11,200000,200000,1077,1,3,0.0053857400356762675,0.005385,,6
F12,400000,400000,916,1,3,0.002289388097145517,0.00229,,4
F13,400000,400000,2171,1,3,0.005426591909225009,0.0054275,,5
F14,200000,200000,1115,1,3,0.005575708781335065,0.005575,,4
F15,200000,200000,6347,1,3,0.031736107604928177,0.031735,,3
F16,100000,100000,1260,1,3,0.012600044071228556,0.0126,,3
F17,400000,400000,1143,1,3,0.0028568638585879658,0.0028575,,1
F18,400000,400000,1120,1,3,0.002799501138256555,0.0028,,3
F19,400000,400000,2467,1,3,0.006167514588032275,0.0061675,,1
F20,400000,400000,2324,1,3,0.005809866076168069,0.00581,,3
F21,200000,200000,8665,1,3,0.043324071036335676,0.043325,,6
F22,200000,200000,7596,1,3,0.03798103028083161,0.03798,,6
F23,400000,400000,4690,1,3,0.011725190657484286,0.011725,,4
F24,200000,200000,1337,1,3,0.006685441345281817,0.006685,,6
F25,200000,200000,11471,1,3,0.05735514139696468,0.057355,,4
F26,400000,400000,11111,1,3,0.027777424406339235,0.0277775,,1
F27,400000,400000,2953,1,3,0.00738238262355384,0.0073825,,1
F28,400000,400000,6115,1,3,0.015288625770384368,0.0152875,,5
F29,50000,50000,3369,1,3,0.06737695781768682,0.06738,,2
F30,50000,50000,6378,1,3,0.12756080547837162,0.12756,,5
F31,400000,400000,2217,1,3,0.005543667732954123,0.0055425,,7
F32,200000,200000,7823,1,3,0.039113769734986745,0.039115,,2
