Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,400000,400000,2046,1,3,0.00511397405493752,0.005115,,3
F2,200000,200000,6309,1,3,0.03154272628163712,0.031545,,5
F3,50000,50000,8303,1,3,0.1660636810443924,0.16606,,4
F4,400000,400000,8157,1,3,0.02039135267215131,0.0203925,,2
F5,100000,100000,3176,1,3,0.03176023230747971,0.03176,,4
F6,400000,400000,1743,1,3,0.00435823259913759,0.0043575,,1
F7,400000,400000,5243,1,3,0.013107962148599217,0.0131075,,3
F8,100000,100000,611,1,3,0.0061094677592016255,0.00611,,2
F9,200000,200000,6159,1,3,0.030796142960804185,0.030795,,4
F10,200000,200000,2891,1,3,0.014455081379209367,0.014455,,7
F11,200000,200000,9317,1,3,0.04658653610550528,0.046585,,7
F12,400000,400000,2521,1,3,0.006301648127413018,0.0063025,,5
F13,100000,100000,1458,1,3,0.014579130270023,0.01458,,4
F14,400000,400000,1277,1,3,0.0031923535502816347,0.0031925,,5
F15,400000,400000,8411,1,3,0.021026885870492174,0.0210275,,7
F16,400000,400000,5522,1,3,0.013805180002607054,0.013805,,2
F17,400000,400000,4913,1,3,0.012283224561723483,0.0122825,,4
F18,400000,400000,7564,1,3,0.018908863960021727,0.01891,,5
F19,100000,100000,8064,1,3,0.08064456647288665,0.08064,,4
F20,100000,100000,2239,1,3,0.022390514469688594,0.02239,,5
F21,400000,400000,10440,1,3,0.026099150805666882,0.0261,,7
F22,400000,400000,2845,1,3,0.007111915521905904,0.0071125,,7
F23,400000,400000,10267,1,3,0.025668255318937044,0.0256675,,4
F24,100000,100000,7184,1,3,0.07183682179951976,0.07184,,4
F25,400000,400000,10269,1,3,0.025671913237501537,0.0256725,,2
F26,400000,400000,8041,1,3,0.020101561612448617,0.0201025,,3
F27,400000,400000,673,1,3,0.001681262080795394,0.0016825,,2
F28,400000,400000,2893,1,3,0.007232146998249804,0.0072325,,6
F29,400000,400000,11393,1,3,0.028483658167673235,0.0284825,,5
F30,400000,400000,6579,1,3,0.01644708579275857,0.0164475,,6
F31,400000,400000,1132,1,3,0.002830065215058504,0.00283,,7
F32,400000,400000,1367,1,3,0.003418406851292134,0.0034175,,6
