Flow,Period,Deadline,Execution Time,m,k,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,100000,100000,6924,1,3,0.06923610140695596,0.06924,,6
F2,400000,400000,630,1,3,0.001575269938808188,0.001575,,2
F3,400000,400000,1250,1,3,0.003123988384529486,0.003125,,6
F4,200000,200000,689,1,3,0.003446083788833265,0.003445,,6
F5,400000,400000,8881,1,3,0.022203158249423316,0.0222025,,2
F6,400000,400000,4151,1,3,0.010376772782449084,0.0103775,,4
F7,200000,200000,4077,1,3,0.020385447885554242,0.020385,,5
F8,200000,200000,4286,1,3,0.021429947858176035,0.02143,,3
F9,400000,400000,1523,1,3,0.0038068814327055778,0.0038075,,1
F10,400000,400000,1301,1,3,0.003251252632735513,0.0032525,,1
F11,200000,200000,8261,1,3,0.04130533689285104,0.041305,,4
F12,100000,100000,10496,1,3,0.10496192622550615,0.10496,,4
F13,100000,100000,4747,1,3,0.04747171642805123,0.04747,,6
F14,200000,200000,10785,1,3,0.05392342699539401,0.053925,,4
F15,50000,50000,841,1,3,0.016819755671358915,0.01682,,7
F16,400000,400000,600,1,3,0.0004961809228443096,0.0015,,5
